problem_id,variant_type,problem_text,correct_answer,problem_family,problem_subtype,instance_type,difficulty,contamination_pole,source,verifier_function,difficulty_params,notes
CC_08,W2,"---
 
 **Problem Parameters:**
 
 | Parameter | Value |
 | ----------------------- | ------------------------------------------------------------- |
 | Available denominations | [1, 6, 10, 15, 25] |
 | Target amount | 30 |
 | Coin supply | Unlimited (each denomination can be used any number of times) |
 | Objective | Minimize the total number of coins used |
 
 **Constraints:**
 
 * You may only use the denominations listed above
 * You must reach the target amount exactly
 * Each denomination may be used multiple times
 
 Respond in this exact format:
 Count: [integer]
 Coins: [denomination1, denomination2, ...]
 No explanation. No other text.""","Count: 2
 Coins: [15, 15]",coin change,coin_change,adversarial,Easy,high,,verify_coinchange,"{""subtype"":""CC"",""denominations"":[1,6,10,15,25],""target"":30,""greedy_succeeds"":false,""instance_type"":""adversarial"",""greedy_answer"":""Count: 2\n Coins: [15, 15]"",""difficulty_numeric"":5,""critical_step_index"":0}",
CC_08,W3,"""A chef is preparing a dish and needs to measure out exactly 30 grams of a spice. She has measuring scoops of the following sizes: 1 g, 6 g, 10 g, 15 g, 25 g. She wants to use the fewest scoops possible, and can reuse any scoop size as many times as needed.
 What is the minimum number of scoops needed, and which scoop sizes does she use?
 Respond in this exact format: Total: [integer] Scoops: [denomination1, denomination2, ...] No explanation. No other text.""","Total: 2
 Scoops: [15, 15]",coin change,coin_change,adversarial,Easy,high,,verify_coinchange,"{""subtype"":""CC"",""denominations"":[1,6,10,15,25],""target"":30,""greedy_succeeds"":false,""instance_type"":""adversarial"",""greedy_answer"":""Count: 2\n Coins: [15, 15]"",""difficulty_numeric"":5,""critical_step_index"":0}",
CC_08,W4,"FORMAL DEFINITION: $\pi = \langle D, S_0, S^*, A \rangle$
 DENOMINATIONS: $D = \{1, 6, 10, 15, 25\}$
 INITIAL STATE $S_0$: $\text{CurrentSum} = 0$
 GOAL STATE $S^*$: $\text{CurrentSum} = 30$
 ACTIONS:
 SelectCoin($c$):
 Pre: $c \in D, (\text{CurrentSum} + c) \le 30$
 Effect: $\text{CurrentSum} \leftarrow \text{CurrentSum} + c$
 TASK: Find the shortest sequence of actions to reach $\text{CurrentSum} = 30$.
 OUTPUT FORMAT:
 Count: [integer]
 Coins: [denomination1, denomination2, ...]
 No explanation. No other text.","Count: 2
 Coins: [15, 15]",coin change,coin_change,adversarial,Easy,high,,verify_coinchange,"{""subtype"":""CC"",""denominations"":[1,6,10,15,25],""target"":30,""greedy_succeeds"":false,""instance_type"":""adversarial"",""greedy_answer"":""Count: 2\n Coins: [15, 15]"",""difficulty_numeric"":5,""critical_step_index"":0}",
CC_09,canonical,"""You have coins with the following denominations: [7, 11, 17, 31, 67, 197]. You need to make exact change for 423 using the minimum number of coins. You may use each denomination any number of times.
 What is the minimum number of coins needed and which coins do you use?
 Respond in this exact format:
 Count: [integer]
 Coins: [denomination1, denomination2, ...]
 No explanation. No other text.""","Count: 5
 Coins: [197, 197, 11, 11, 7]",coin change,coin_change,adversarial,Medium,low,,verify_coinchange,"{""subtype"":""CC"",""denominations"":[7,11,17,31,67,197],""target"":423,""greedy_succeeds"":false,""instance_type"":""adversarial"",""greedy_answer"":""Count: 5\n Coins: [197, 197, 11, 11, 7]"",""difficulty_numeric"":6,""critical_step_index"":2}",
CC_09,W1,"From the set of coin denominations [7, 11, 17, 31, 67, 197], find the fewest coins that add up to exactly 423. You may reuse any denomination as many times as needed. Respond in this exact format: Count: [integer] Coins: [denomination1, denomination2, ...] No explanation. No other text.","Count: 5
 Coins: [197, 197, 11, 11, 7]",coin change,coin_change,adversarial,Medium,low,,verify_coinchange,"{""subtype"":""CC"",""denominations"":[7,11,17,31,67,197],""target"":423,""greedy_succeeds"":false,""instance_type"":""adversarial"",""greedy_answer"":""Count: 5\n Coins: [197, 197, 11, 11, 7]"",""difficulty_numeric"":6,""critical_step_index"":2}",
CC_09,W2,"---
 
 **Problem Parameters:**
 
 | Parameter | Value |
 | ----------------------- | ------------------------------------------------------------- |
 | Available denominations | [7, 11, 17, 31, 67, 197] |
 | Target amount | 423 |
 | Coin supply | Unlimited (each denomination can be used any number of times) |
 | Objective | Minimize the total number of coins used |
 
 **Constraints:**
 
 * You may only use the denominations listed above
 * You must reach the target amount exactly
 * Each denomination may be used multiple times
 
 Respond in this exact format:
 Count: [integer]
 Coins: [denomination1, denomination2, ...]
 No explanation. No other text.""","Count: 5
 Coins: [197, 197, 11, 11, 7]",coin change,coin_change,adversarial,Medium,low,,verify_coinchange,"{""subtype"":""CC"",""denominations"":[7,11,17,31,67,197],""target"":423,""greedy_succeeds"":false,""instance_type"":""adversarial"",""greedy_answer"":""Count: 5\n Coins: [197, 197, 11, 11, 7]"",""difficulty_numeric"":6,""critical_step_index"":2}",
CC_09,W3,"""A chef is preparing a dish and needs to measure out exactly 423 grams of a spice. She has measuring scoops of the following sizes: 7 g, 11 g, 17 g, 31 g, 67 g, 197 g. She wants to use the fewest scoops possible, and can reuse any scoop size as many times as needed.
 What is the minimum number of scoops needed, and which scoop sizes does she use?
 Respond in this exact format: Total: [integer] Scoops: [denomination1, denomination2, ...] No explanation. No other text.""","Total: 5
 Scoops: [197, 197, 11, 11, 7]",coin change,coin_change,adversarial,Medium,low,,verify_coinchange,"{""subtype"":""CC"",""denominations"":[7,11,17,31,67,197],""target"":423,""greedy_succeeds"":false,""instance_type"":""adversarial"",""greedy_answer"":""Count: 5\n Coins: [197, 197, 11, 11, 7]"",""difficulty_numeric"":6,""critical_step_index"":2}",
CC_09,W4,"FORMAL DEFINITION: $\pi = \langle D, S_0, S^*, A \rangle$
 DENOMINATIONS: $D = \{7, 11, 17, 31, 67, 197\}$
 INITIAL STATE $S_0$: $\text{CurrentSum} = 0$
 GOAL STATE $S^*$: $\text{CurrentSum} = 423$
 ACTIONS:
 SelectCoin($c$):
 Pre: $c \in D, (\text{CurrentSum} + c) \le 423$
 Effect: $\text{CurrentSum} \leftarrow \text{CurrentSum} + c$
 TASK: Find the shortest sequence of actions to reach $\text{CurrentSum} = 423$.
 OUTPUT FORMAT:
 Count: [integer]
 Coins: [denomination1, denomination2, ...]
 No explanation. No other text.","Count: 5
 Coins: [197, 197, 11, 11, 7]",coin change,coin_change,adversarial,Medium,low,,verify_coinchange,"{""subtype"":""CC"",""denominations"":[7,11,17,31,67,197],""target"":423,""greedy_succeeds"":false,""instance_type"":""adversarial"",""greedy_answer"":""Count: 5\n Coins: [197, 197, 11, 11, 7]"",""difficulty_numeric"":6,""critical_step_index"":2}",
CC_10,canonical,"""You have coins with the following denominations: [7, 11, 17, 31, 67, 197, 201]. You need to make exact change for 965 using the minimum number of coins. You may use each denomination any number of times.
 What is the minimum number of coins needed and which coins do you use?
 Respond in this exact format:
 Count: [integer]
 Coins: [denomination1, denomination2, ...]
 No explanation. No other text.""","Count: 7
 Coins: [201, 201, 201, 197, 67, 67, 31]",coin change,coin_change,adversarial,Medium,low,,verify_coinchange,"{""subtype"":""CC"",""denominations"":[7,11,17,31,67,197,201],""target"":965,""greedy_succeeds"":false,""instance_type"":""adversarial"",""greedy_answer"":""Count: 7\n Coins: [201, 201, 201, 197, 67, 67, 31]"",""difficulty_numeric"":7,""critical_step_index"":3}",
CC_10,W1,"Given denominations [7, 11, 17, 31, 67, 197, 201], what is the minimum number of coins needed to reach a total of exactly 965? Each denomination is available for unlimited use. Respond in this exact format: Count: [integer] Coins: [denomination1, denomination2, ...] No explanation. No other text.","Count: 7
 Coins: [201, 201, 201, 197, 67, 67, 31]",coin change,coin_change,adversarial,Medium,low,,verify_coinchange,"{""subtype"":""CC"",""denominations"":[7,11,17,31,67,197,201],""target"":965,""greedy_succeeds"":false,""instance_type"":""adversarial"",""greedy_answer"":""Count: 7\n Coins: [201, 201, 201, 197, 67, 67, 31]"",""difficulty_numeric"":7,""critical_step_index"":3}",
CC_10,W2,"---
 
 **Problem Parameters:**
 
 | Parameter | Value |
 | ----------------------- | ------------------------------------------------------------- |
 | Available denominations | [7, 11, 17, 31, 67, 197, 201] |
 | Target amount | 965 |
 | Coin supply | Unlimited (each denomination can be used any number of times) |
 | Objective | Minimize the total number of coins used |
 
 **Constraints:**
 
 * You may only use the denominations listed above
 * You must reach the target amount exactly
 * Each denomination may be used multiple times
 
 Respond in this exact format: Count: [integer] Coins: [denomination1, denomination2, ...] No explanation. No other text.""","Count: 7
 Coins: [201, 201, 201, 197, 67, 67, 31]",coin change,coin_change,adversarial,Medium,low,,verify_coinchange,"{""subtype"":""CC"",""denominations"":[7,11,17,31,67,197,201],""target"":965,""greedy_succeeds"":false,""instance_type"":""adversarial"",""greedy_answer"":""Count: 7\n Coins: [201, 201, 201, 197, 67, 67, 31]"",""difficulty_numeric"":7,""critical_step_index"":3}",
CC_10,W3,"""A chef is preparing a dish and needs to measure out exactly 965 grams of a spice. She has measuring scoops of the following sizes: 7 g, 11 g, 17 g, 31 g, 67 g, 197 g, 201 g. She wants to use the fewest scoops possible, and can reuse any scoop size as many times as needed.
 What is the minimum number of scoops needed, and which scoop sizes does she use?
 Respond in this exact format: Total: [integer] Scoops: [denomination1, denomination2, ...] No explanation. No other text.""","Total: 7
 Scoops: [201, 201, 201, 197, 67, 67, 31]",coin change,coin_change,adversarial,Medium,low,,verify_coinchange,"{""subtype"":""CC"",""denominations"":[7,11,17,31,67,197,201],""target"":965,""greedy_succeeds"":false,""instance_type"":""adversarial"",""greedy_answer"":""Count: 7\n Coins: [201, 201, 201, 197, 67, 67, 31]"",""difficulty_numeric"":7,""critical_step_index"":3}",
CC_10,W4,"FORMAL DEFINITION: $\pi = \langle D, S_0, S^*, A \rangle$
 DENOMINATIONS: $D = \{7, 11, 17, 31, 67, 197, 201\}$
 INITIAL STATE $S_0$: $\text{CurrentSum} = 0$
 GOAL STATE $S^*$: $\text{CurrentSum} = 965$
 ACTIONS:
 SelectCoin($c$):
 Pre: $c \in D, (\text{CurrentSum} + c) \le 965$
 Effect: $\text{CurrentSum} \leftarrow \text{CurrentSum} + c$
 TASK: Find the shortest sequence of actions to reach $\text{CurrentSum} = 965$.
 OUTPUT FORMAT:
 Count: [integer]
 Coins: [denomination1, denomination2, ...]
 No explanation. No other text.","Count: 7
 Coins: [201, 201, 201, 197, 67, 67, 31]",coin change,coin_change,adversarial,Medium,low,,verify_coinchange,"{""subtype"":""CC"",""denominations"":[7,11,17,31,67,197,201],""target"":965,""greedy_succeeds"":false,""instance_type"":""adversarial"",""greedy_answer"":""Count: 7\n Coins: [201, 201, 201, 197, 67, 67, 31]"",""difficulty_numeric"":7,""critical_step_index"":3}",
SP_001,canonical,"A delivery driver starts their shift at Warehouse 0 and needs to deliver a 
package to Customer 11 across a city of 12 locations (0-11). Every road is 
one-way. The one-way road network and travel times in minutes are:

- Warehouse 0 to Depot 2: 3 mins
- Warehouse 0 to Stopover 5: 8 mins
- Warehouse 0 to Suburb 1: 6 mins
- Suburb 1 to Junction 3: 4 mins
- Suburb 1 to Overpass 6: 7 mins
- Depot 2 to Parkway 4: 5 mins
- Depot 2 to Overpass 6: 9 mins
- Junction 3 to Terminal 7: 3 mins
- Junction 3 to Shelter 8: 6 mins
- Parkway 4 to Terminal 7: 8 mins
- Parkway 4 to Bypass 9: 4 mins
- Stopover 5 to Bypass 9: 3 mins
- Stopover 5 to Crossing 10: 6 mins
- Overpass 6 to Crossing 10: 4 mins
- Overpass 6 to Shelter 8: 5 mins
- Terminal 7 to Customer 11: 6 mins
- Shelter 8 to Customer 11: 4 mins
- Bypass 9 to Crossing 10: 5 mins
- Crossing 10 to Customer 11: 3 mins
- Junction 3 to Customer 11: 15 mins
- Suburb 1 to Bypass 9: 12 mins
- Warehouse 0 to Terminal 7: 18 mins
- Depot 2 to Shelter 8: 14 mins

What is the fastest route from Warehouse 0 to Customer 11, and how long 
will it take?

Reply with only the path as a sequence of nodes and the total cost.
Format: Path: X -> X -> X, Cost: X","Path: 0 → 5 → 10 → 11, Cost: 17",algorithmic,shortest_path,adversarial,Easy,medium,,Dijkstra,"{""subtype"":""SP"",""directed"":true,""source"":0,""target"":11,""graph"":[{""u"":0,""v"":2,""w"":3},{""u"":0,""v"":5,""w"":8},{""u"":0,""v"":1,""w"":6},{""u"":1,""v"":3,""w"":4},{""u"":1,""v"":6,""w"":7},{""u"":2,""v"":4,""w"":5},{""u"":2,""v"":6,""w"":9},{""u"":3,""v"":7,""w"":3},{""u"":3,""v"":8,""w"":6},{""u"":4,""v"":7,""w"":8},{""u"":4,""v"":9,""w"":4},{""u"":5,""v"":9,""w"":3},{""u"":5,""v"":10,""w"":6},{""u"":6,""v"":10,""w"":4},{""u"":6,""v"":8,""w"":5},{""u"":7,""v"":11,""w"":6},{""u"":8,""v"":11,""w"":4},{""u"":9,""v"":10,""w"":5},{""u"":10,""v"":11,""w"":3},{""u"":3,""v"":11,""w"":15},{""u"":1,""v"":9,""w"":12},{""u"":0,""v"":7,""w"":18},{""u"":2,""v"":8,""w"":14}],""num_vertices"":12,""instance_type"":""standard"",""greedy_answer"":""Path: 0 \u2192 5 \u2192 10 \u2192 11, Cost: 17"",""greedy_succeeds"":true,""difficulty_numeric"":12,""critical_step_index"":-1}","12 nodes, bidirectional"
SP_001,W1,"A courier begins their work shift at Distribution Hub 0 and must drop off a parcel to Recipient 11 across a metropolitan area containing 12 stops (numbered 0 through 11). All streets run in a single direction only. The one-way street layout and transit durations in minutes are: - Distribution Hub 0 to Sorting Center 2: 3 mins - Distribution Hub 0 to Midpoint 5: 8 mins - Distribution Hub 0 to Residential Zone 1: 6 mins - Residential Zone 1 to Interchange 3: 4 mins - Residential Zone 1 to Flyover 6: 7 mins - Sorting Center 2 to Boulevard 4: 5 mins - Sorting Center 2 to Flyover 6: 9 mins - Interchange 3 to Hub 7: 3 mins - Interchange 3 to Waystation 8: 6 mins - Boulevard 4 to Hub 7: 8 mins - Boulevard 4 to Detour 9: 4 mins - Midpoint 5 to Detour 9: 3 mins - Midpoint 5 to Intersection 10: 6 mins - Flyover 6 to Intersection 10: 4 mins - Flyover 6 to Waystation 8: 5 mins - Hub 7 to Recipient 11: 6 mins - Waystation 8 to Recipient 11: 4 mins - Detour 9 to Intersection 10: 5 mins - Intersection 10 to Recipient 11: 3 mins - Interchange 3 to Recipient 11: 15 mins - Residential Zone 1 to Detour 9: 12 mins - Distribution Hub 0 to Hub 7: 18 mins - Sorting Center 2 to Waystation 8: 14 mins What is the shortest route from Distribution Hub 0 to Recipient 11, and what will the total travel time be? Reply with only the path as a sequence of nodes and the total cost. Format: Path: X -> X -> X, Cost: X","Path: 0 → 5 → 10 → 11, Cost: 17",algorithmic,shortest_path,adversarial,Easy,medium,,Dijkstra,"{""subtype"":""SP"",""directed"":true,""source"":0,""target"":11,""graph"":[{""u"":0,""v"":2,""w"":3},{""u"":0,""v"":5,""w"":8},{""u"":0,""v"":1,""w"":6},{""u"":1,""v"":3,""w"":4},{""u"":1,""v"":6,""w"":7},{""u"":2,""v"":4,""w"":5},{""u"":2,""v"":6,""w"":9},{""u"":3,""v"":7,""w"":3},{""u"":3,""v"":8,""w"":6},{""u"":4,""v"":7,""w"":8},{""u"":4,""v"":9,""w"":4},{""u"":5,""v"":9,""w"":3},{""u"":5,""v"":10,""w"":6},{""u"":6,""v"":10,""w"":4},{""u"":6,""v"":8,""w"":5},{""u"":7,""v"":11,""w"":6},{""u"":8,""v"":11,""w"":4},{""u"":9,""v"":10,""w"":5},{""u"":10,""v"":11,""w"":3},{""u"":3,""v"":11,""w"":15},{""u"":1,""v"":9,""w"":12},{""u"":0,""v"":7,""w"":18},{""u"":2,""v"":8,""w"":14}],""num_vertices"":12,""instance_type"":""standard"",""greedy_answer"":""Path: 0 \u2192 5 \u2192 10 \u2192 11, Cost: 17"",""greedy_succeeds"":true,""difficulty_numeric"":12,""critical_step_index"":-1}","12 nodes, bidirectional"
