family,model,problem_id,variant,layer,rank,logprob,cosine_to_gold_unembed,gold_content,gold_token_id,gold_token_decoded,gold_unigram_count,gold_token_id_rank_proxy,n_layers,sep_note
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_04,canonical,14,102798,-11.863426,-0.008162,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_04,canonical,15,54797,-11.746811,0.003065,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_04,canonical,16,80523,-11.81256,-0.006712,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_04,canonical,17,89160,-11.848171,-0.012248,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_04,canonical,18,67133,-11.784545,-0.01139,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_04,canonical,19,12716,-11.515736,0.004514,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_04,canonical,20,17160,-11.528555,0.001416,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_04,canonical,21,4221,-11.270777,0.011484,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_04,canonical,22,3463,-11.164506,0.012179,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_04,canonical,23,2504,-11.031434,0.014658,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_04,canonical,24,1395,-10.805521,0.019228,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_04,canonical,25,1286,-10.670943,0.020109,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_04,canonical,26,558,-10.361267,0.02758,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_04,canonical,27,363,-10.102024,0.031639,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_04,canonical,28,607,-10.054308,0.027104,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_04,canonical,29,956,-10.102314,0.024219,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_04,canonical,30,863,-9.867972,0.029434,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_04,canonical,31,125,-16.698257,0.08182,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_04,W3,0,46445,-11.757999,0.005901,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_04,W3,1,79206,-11.766252,-0.002166,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_04,W3,2,98809,-11.778813,-0.007842,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_04,W3,3,124128,-11.818101,-0.020797,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_04,W3,4,87526,-11.784112,-0.001862,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_04,W3,5,123496,-11.87056,-0.016172,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_04,W3,6,122463,-11.86132,-0.016258,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_04,W3,7,99636,-11.810884,-0.005498,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_04,W3,8,115140,-11.84952,-0.012596,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_04,W3,9,126063,-11.924231,-0.023821,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_04,W3,10,123630,-11.920529,-0.016694,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_04,W3,11,125662,-11.934726,-0.021724,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_04,W3,12,122920,-11.922126,-0.018128,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_04,W3,13,106680,-11.854497,-0.008394,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_04,W3,14,104204,-11.867318,-0.008554,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_04,W3,15,51331,-11.739156,0.003537,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_04,W3,16,76715,-11.800752,-0.00644,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_04,W3,17,59029,-11.756533,-0.00607,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_04,W3,18,53676,-11.737239,-0.009316,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_04,W3,19,13994,-11.540223,0.003728,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_04,W3,20,20216,-11.563056,8.2e-05,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_04,W3,21,4131,-11.313336,0.011806,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_04,W3,22,4525,-11.2487,0.010729,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_04,W3,23,2161,-11.044214,0.015602,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_04,W3,24,1614,-10.890269,0.017989,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_04,W3,25,1167,-10.689525,0.020929,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_04,W3,26,461,-10.399613,0.029034,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_04,W3,27,202,-10.017251,0.036394,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_04,W3,28,374,-9.93727,0.031738,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_04,W3,29,554,-9.903642,0.029366,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_04,W3,30,1093,-10.005569,0.028123,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_04,W3,31,149,-18.233509,0.081166,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_05,canonical,0,46460,-11.757911,0.00563,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_05,canonical,1,88201,-11.769214,-0.004672,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_05,canonical,2,104195,-11.782436,-0.00917,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_05,canonical,3,126622,-11.831274,-0.025537,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_05,canonical,4,98618,-11.795655,-0.004283,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_05,canonical,5,125666,-11.888987,-0.019472,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_05,canonical,6,124977,-11.87695,-0.019538,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_05,canonical,7,104308,-11.818367,-0.007053,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_05,canonical,8,112629,-11.841857,-0.010848,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_05,canonical,9,125064,-11.907464,-0.021776,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_05,canonical,10,122807,-11.911951,-0.015681,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_05,canonical,11,126708,-11.955163,-0.02492,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_05,canonical,12,124620,-11.935864,-0.020883,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_05,canonical,13,98936,-11.834677,-0.006235,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_05,canonical,14,101462,-11.859924,-0.007783,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_05,canonical,15,55478,-11.748675,0.002917,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_05,canonical,16,85319,-11.825546,-0.007969,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_05,canonical,17,91179,-11.855247,-0.013003,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_05,canonical,18,70234,-11.795576,-0.012379,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_05,canonical,19,14006,-11.524939,0.00362,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_05,canonical,20,18324,-11.535437,0.00068,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_05,canonical,21,4493,-11.274392,0.010958,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_05,canonical,22,3428,-11.159458,0.012161,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_05,canonical,23,2359,-11.016523,0.015102,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_05,canonical,24,1290,-10.786322,0.019867,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_05,canonical,25,1237,-10.657512,0.020427,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_05,canonical,26,567,-10.351914,0.027501,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_05,canonical,27,387,-10.107878,0.031242,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_05,canonical,28,618,-10.055767,0.026881,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_05,canonical,29,1006,-10.112973,0.023834,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_05,canonical,30,912,-9.89081,0.028944,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_05,canonical,31,134,-16.941442,0.081379,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_05,W3,0,46383,-11.758007,0.005908,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_05,W3,1,79901,-11.766466,-0.002362,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_05,W3,2,100655,-11.779907,-0.008426,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_05,W3,3,124618,-11.819959,-0.021423,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_05,W3,4,88681,-11.785275,-0.002135,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_05,W3,5,123476,-11.870726,-0.016132,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_05,W3,6,122544,-11.862267,-0.016358,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_05,W3,7,99323,-11.810542,-0.005391,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_05,W3,8,113841,-11.845476,-0.011841,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_05,W3,9,125918,-11.921315,-0.023504,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_05,W3,10,124168,-11.927004,-0.017462,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_05,W3,11,125821,-11.938394,-0.021955,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_05,W3,12,122940,-11.922249,-0.017993,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_05,W3,13,102592,-11.842967,-0.006698,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_05,W3,14,103604,-11.864824,-0.008245,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_05,W3,15,54135,-11.745792,0.002892,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_05,W3,16,79003,-11.806035,-0.006932,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_05,W3,17,62626,-11.767139,-0.006897,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_05,W3,18,58087,-11.752851,-0.010414,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_05,W3,19,15973,-11.555368,0.002677,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_05,W3,20,21999,-11.575381,-0.000763,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_05,W3,21,4769,-11.330907,0.010833,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_05,W3,22,5073,-11.265926,0.009903,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_05,W3,23,2343,-11.05757,0.015028,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_05,W3,24,1783,-10.910267,0.01723,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_05,W3,25,1254,-10.706806,0.020362,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_05,W3,26,480,-10.416946,0.028547,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_05,W3,27,212,-10.025412,0.036196,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_05,W3,28,379,-9.954828,0.031361,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_05,W3,29,585,-9.920454,0.028981,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_05,W3,30,1184,-10.029808,0.027591,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_05,W3,31,151,-18.138767,0.08167,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_06,canonical,0,21733,-11.75104,0.01479,3,18,3,2266,18,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_06,canonical,1,59674,-11.760569,0.003321,3,18,3,2266,18,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_06,canonical,2,84385,-11.771378,-0.002945,3,18,3,2266,18,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_06,canonical,3,122630,-11.814338,-0.019324,3,18,3,2266,18,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_06,canonical,4,102591,-11.800479,-0.006163,3,18,3,2266,18,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_06,canonical,5,127279,-11.913592,-0.027689,3,18,3,2266,18,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_06,canonical,6,127102,-11.902136,-0.027718,3,18,3,2266,18,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_06,canonical,7,115245,-11.84214,-0.013241,3,18,3,2266,18,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_06,canonical,8,103480,-11.821943,-0.007322,3,18,3,2266,18,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_06,canonical,9,125542,-11.913408,-0.024369,3,18,3,2266,18,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_06,canonical,10,124141,-11.922762,-0.018865,3,18,3,2266,18,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_06,canonical,11,125544,-11.933774,-0.022963,3,18,3,2266,18,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_06,canonical,12,124489,-11.93384,-0.022173,3,18,3,2266,18,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_06,canonical,13,61970,-11.762486,0.004483,3,18,3,2266,18,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_06,canonical,14,95118,-11.841509,-0.006119,3,18,3,2266,18,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_06,canonical,15,65434,-11.772034,0.000335,3,18,3,2266,18,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_06,canonical,16,72983,-11.793039,-0.005176,3,18,3,2266,18,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_06,canonical,17,64504,-11.773465,-0.005918,3,18,3,2266,18,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_06,canonical,18,53463,-11.737806,-0.008056,3,18,3,2266,18,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_06,canonical,19,9265,-11.48327,0.007925,3,18,3,2266,18,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_06,canonical,20,10555,-11.470725,0.006372,3,18,3,2266,18,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_06,canonical,21,2768,-11.227649,0.015681,3,18,3,2266,18,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_06,canonical,22,1945,-11.091883,0.018039,3,18,3,2266,18,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_06,canonical,23,1501,-10.958748,0.020207,3,18,3,2266,18,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_06,canonical,24,801,-10.70538,0.02614,3,18,3,2266,18,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_06,canonical,25,837,-10.583151,0.025948,3,18,3,2266,18,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_06,canonical,26,451,-10.312337,0.031932,3,18,3,2266,18,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_06,canonical,27,324,-10.090397,0.034977,3,18,3,2266,18,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_06,canonical,28,834,-10.16231,0.026073,3,18,3,2266,18,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_06,canonical,29,1473,-10.256277,0.021998,3,18,3,2266,18,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_06,canonical,30,1334,-10.052902,0.027415,3,18,3,2266,18,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_06,canonical,31,169,-17.172672,0.08439,3,18,3,2266,18,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_06,W3,0,18712,-11.750123,0.016554,3,18,3,2266,18,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_06,W3,1,49327,-11.75753,0.006184,3,18,3,2266,18,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_06,W3,2,74205,-11.766588,-0.000709,3,18,3,2266,18,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_06,W3,3,116036,-11.80171,-0.014287,3,18,3,2266,18,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_06,W3,4,85073,-11.781886,-0.001167,3,18,3,2266,18,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_06,W3,5,126186,-11.893037,-0.023369,3,18,3,2266,18,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_06,W3,6,126388,-11.891485,-0.025265,3,18,3,2266,18,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_06,W3,7,111912,-11.8344,-0.011351,3,18,3,2266,18,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_06,W3,8,107175,-11.829678,-0.009233,3,18,3,2266,18,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_06,W3,9,126618,-11.932991,-0.027547,3,18,3,2266,18,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_06,W3,10,125439,-11.941419,-0.021383,3,18,3,2266,18,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_06,W3,11,125882,-11.940202,-0.023842,3,18,3,2266,18,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_06,W3,12,123674,-11.929786,-0.020307,3,18,3,2266,18,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_06,W3,13,64208,-11.766469,0.004951,3,18,3,2266,18,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_06,W3,14,93070,-11.835199,-0.005157,3,18,3,2266,18,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_06,W3,15,57683,-11.753907,0.001935,3,18,3,2266,18,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_06,W3,16,75914,-11.798305,-0.006805,3,18,3,2266,18,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_06,W3,17,72198,-11.794094,-0.010448,3,18,3,2266,18,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_06,W3,18,59274,-11.756648,-0.011842,3,18,3,2266,18,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_06,W3,19,15830,-11.553913,0.002861,3,18,3,2266,18,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_06,W3,20,22555,-11.578903,-0.001175,3,18,3,2266,18,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_06,W3,21,7127,-11.372324,0.008392,3,18,3,2266,18,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_06,W3,22,5575,-11.275214,0.009797,3,18,3,2266,18,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_06,W3,23,2044,-11.034545,0.017236,3,18,3,2266,18,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_06,W3,24,1715,-10.899561,0.018856,3,18,3,2266,18,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_06,W3,25,1774,-10.774954,0.018563,3,18,3,2266,18,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_06,W3,26,877,-10.538646,0.02534,3,18,3,2266,18,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_06,W3,27,358,-10.162849,0.033767,3,18,3,2266,18,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_06,W3,28,761,-10.143044,0.027623,3,18,3,2266,18,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_06,W3,29,1066,-10.122522,0.025414,3,18,3,2266,18,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_06,W3,30,2369,-10.282744,0.023707,3,18,3,2266,18,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_06,W3,31,259,-18.74439,0.083625,3,18,3,2266,18,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_07,canonical,0,46722,-11.757973,0.005574,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_07,canonical,1,88143,-11.769192,-0.004655,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_07,canonical,2,104337,-11.782534,-0.00921,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_07,canonical,3,126627,-11.831368,-0.025534,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_07,canonical,4,98853,-11.795923,-0.004336,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_07,canonical,5,125675,-11.889138,-0.019519,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_07,canonical,6,124919,-11.876556,-0.01945,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_07,canonical,7,103487,-11.816875,-0.006775,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_07,canonical,8,112396,-11.841216,-0.010773,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_07,canonical,9,125121,-11.907877,-0.021978,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_07,canonical,10,121993,-11.905049,-0.014677,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_07,canonical,11,126507,-11.949835,-0.024219,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_07,canonical,12,124400,-11.933273,-0.020486,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_07,canonical,13,98598,-11.834038,-0.006125,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_07,canonical,14,100877,-11.858181,-0.007595,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_07,canonical,15,55933,-11.749645,0.002737,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_07,canonical,16,82878,-11.819098,-0.00748,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_07,canonical,17,88887,-11.848021,-0.012567,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_07,canonical,18,68849,-11.790921,-0.012222,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_07,canonical,19,13529,-11.519716,0.003842,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_07,canonical,20,18009,-11.531605,0.000752,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_07,canonical,21,4168,-11.26188,0.011469,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_07,canonical,22,3376,-11.153161,0.012293,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_07,canonical,23,2302,-11.007355,0.015284,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_07,canonical,24,1280,-10.776948,0.019984,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_07,canonical,25,1217,-10.643612,0.020675,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_07,canonical,26,561,-10.341211,0.027637,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_07,canonical,27,377,-10.087904,0.03161,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_07,canonical,28,596,-10.033735,0.027309,2,17,2,2189,17,32,''
ALGO,meta-llama/Llama-3.1-8B-Instruct,CC_07,canonical,29,970,-10.095495,0.024092,2,17,2,2189,17,32,''
