family,problem_id,model,model_short,subtype,tep,cci,final_ok,inject_at_step,instance_type,tep_inclusive,first_response_class,session_status,tep_valid,final_ok_defined,quality_flag,dissoc_label
BW,BW_508,anthropic/claude-sonnet-4,Claude,,0.0,,False,13,,,ambiguous,aborted: excessive illegal steps,True,True,analysis_ready,dissociated_low_tep_wrong_final
BW,BW_509,anthropic/claude-sonnet-4,Claude,,,,False,2,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_509,anthropic/claude-sonnet-4,Claude,,,,False,4,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_509,anthropic/claude-sonnet-4,Claude,,,,False,6,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_509,anthropic/claude-sonnet-4,Claude,,,,False,8,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_510,anthropic/claude-sonnet-4,Claude,,0.0,,False,2,,,ambiguous,complete,True,True,analysis_ready,dissociated_low_tep_wrong_final
BW,BW_510,anthropic/claude-sonnet-4,Claude,,0.0,,False,4,,,ambiguous,complete,True,True,analysis_ready,dissociated_low_tep_wrong_final
BW,BW_510,anthropic/claude-sonnet-4,Claude,,0.0,,False,6,,,ambiguous,complete,True,True,analysis_ready,dissociated_low_tep_wrong_final
BW,BW_510,anthropic/claude-sonnet-4,Claude,,0.0,,False,8,,,ambiguous,complete,True,True,analysis_ready,dissociated_low_tep_wrong_final
BW,BW_511,anthropic/claude-sonnet-4,Claude,,,,False,2,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_511,anthropic/claude-sonnet-4,Claude,,,,False,4,,,illegal_both,complete,False,True,tep_missing,tep_missing
BW,BW_511,anthropic/claude-sonnet-4,Claude,,,,False,7,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_511,anthropic/claude-sonnet-4,Claude,,,,False,9,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_512,anthropic/claude-sonnet-4,Claude,,0.0,,False,2,,,ambiguous,aborted: excessive illegal steps,True,True,analysis_ready,dissociated_low_tep_wrong_final
BW,BW_512,anthropic/claude-sonnet-4,Claude,,0.0,,False,5,,,illegal_both,aborted: excessive illegal steps,True,True,analysis_ready,dissociated_low_tep_wrong_final
BW,BW_512,anthropic/claude-sonnet-4,Claude,,,,False,7,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_512,anthropic/claude-sonnet-4,Claude,,,,False,10,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_513,anthropic/claude-sonnet-4,Claude,,0.0,,False,2,,,ambiguous,aborted: excessive illegal steps,True,True,analysis_ready,dissociated_low_tep_wrong_final
BW,BW_513,anthropic/claude-sonnet-4,Claude,,0.0,,False,5,,,ambiguous,aborted: excessive illegal steps,True,True,analysis_ready,dissociated_low_tep_wrong_final
BW,BW_513,anthropic/claude-sonnet-4,Claude,,,,False,8,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_513,anthropic/claude-sonnet-4,Claude,,0.0,,False,11,,,ambiguous,aborted: excessive illegal steps,True,True,analysis_ready,dissociated_low_tep_wrong_final
BW,BW_514,anthropic/claude-sonnet-4,Claude,,0.0,,False,2,,,ambiguous,complete,True,True,analysis_ready,dissociated_low_tep_wrong_final
BW,BW_514,anthropic/claude-sonnet-4,Claude,,0.0,,False,4,,,ambiguous,complete,True,True,analysis_ready,dissociated_low_tep_wrong_final
BW,BW_514,anthropic/claude-sonnet-4,Claude,,0.0,,False,7,,,ambiguous,complete,True,True,analysis_ready,dissociated_low_tep_wrong_final
BW,BW_514,anthropic/claude-sonnet-4,Claude,,0.0,,False,9,,,ambiguous,complete,True,True,analysis_ready,dissociated_low_tep_wrong_final
BW,BW_515,anthropic/claude-sonnet-4,Claude,,0.0,,False,2,,,ambiguous,aborted: excessive illegal steps,True,True,analysis_ready,dissociated_low_tep_wrong_final
BW,BW_515,anthropic/claude-sonnet-4,Claude,,0.0,,False,6,,,ambiguous,complete,True,True,analysis_ready,dissociated_low_tep_wrong_final
BW,BW_515,anthropic/claude-sonnet-4,Claude,,0.0,,False,9,,,ambiguous,aborted: excessive illegal steps,True,True,analysis_ready,dissociated_low_tep_wrong_final
BW,BW_515,anthropic/claude-sonnet-4,Claude,,0.0,,False,12,,,ambiguous,aborted: excessive illegal steps,True,True,analysis_ready,dissociated_low_tep_wrong_final
BW,BW_E_001,anthropic/claude-sonnet-4,Claude,,,,False,2,,,,,False,True,tep_missing,tep_missing
BW,BW_E_001,anthropic/claude-sonnet-4,Claude,,,,False,6,,,,,False,True,tep_missing,tep_missing
BW,BW_E_001,anthropic/claude-sonnet-4,Claude,,,,False,9,,,,,False,True,tep_missing,tep_missing
BW,BW_E_001,anthropic/claude-sonnet-4,Claude,,,,False,12,,,,,False,True,tep_missing,tep_missing
BW,BW_E_002,anthropic/claude-sonnet-4,Claude,,,,False,2,,,,,False,True,tep_missing,tep_missing
BW,BW_E_002,anthropic/claude-sonnet-4,Claude,,,,False,4,,,,,False,True,tep_missing,tep_missing
BW,BW_E_002,anthropic/claude-sonnet-4,Claude,,,,False,7,,,,,False,True,tep_missing,tep_missing
BW,BW_E_002,anthropic/claude-sonnet-4,Claude,,,,False,9,,,,,False,True,tep_missing,tep_missing
BW,BW_E_003,anthropic/claude-sonnet-4,Claude,,,,False,2,,,,,False,True,tep_missing,tep_missing
BW,BW_E_003,anthropic/claude-sonnet-4,Claude,,,,False,8,,,,,False,True,tep_missing,tep_missing
BW,BW_E_003,anthropic/claude-sonnet-4,Claude,,,,False,12,,,,,False,True,tep_missing,tep_missing
BW,BW_E_003,anthropic/claude-sonnet-4,Claude,,,,False,16,,,,,False,True,tep_missing,tep_missing
BW,BW_E_004,anthropic/claude-sonnet-4,Claude,,,,False,2,,,,,False,True,tep_missing,tep_missing
BW,BW_E_004,anthropic/claude-sonnet-4,Claude,,,,False,4,,,,,False,True,tep_missing,tep_missing
BW,BW_E_004,anthropic/claude-sonnet-4,Claude,,,,False,7,,,,,False,True,tep_missing,tep_missing
BW,BW_E_004,anthropic/claude-sonnet-4,Claude,,,,False,9,,,,,False,True,tep_missing,tep_missing
BW,BW_E_005,anthropic/claude-sonnet-4,Claude,,,,False,2,,,,,False,True,tep_missing,tep_missing
BW,BW_E_005,anthropic/claude-sonnet-4,Claude,,,,False,8,,,,,False,True,tep_missing,tep_missing
BW,BW_E_005,anthropic/claude-sonnet-4,Claude,,,,False,13,,,,,False,True,tep_missing,tep_missing
BW,BW_E_005,anthropic/claude-sonnet-4,Claude,,,,False,17,,,,,False,True,tep_missing,tep_missing
BW,BW_495,openai/gpt-4o,GPT-4o,,,,False,2,,,,,False,True,tep_missing,tep_missing
BW,BW_495,openai/gpt-4o,GPT-4o,,,,False,3,,,,,False,True,tep_missing,tep_missing
BW,BW_495,openai/gpt-4o,GPT-4o,,,,False,4,,,,,False,True,tep_missing,tep_missing
BW,BW_495,openai/gpt-4o,GPT-4o,,,,False,5,,,,,False,True,tep_missing,tep_missing
BW,BW_408,openai/gpt-4o,GPT-4o,,,,False,2,,,,,False,True,tep_missing,tep_missing
BW,BW_408,openai/gpt-4o,GPT-4o,,,,False,4,,,,,False,True,tep_missing,tep_missing
BW,BW_408,openai/gpt-4o,GPT-4o,,,,False,7,,,,,False,True,tep_missing,tep_missing
BW,BW_408,openai/gpt-4o,GPT-4o,,,,False,9,,,,,False,True,tep_missing,tep_missing
BW,BW_350,openai/gpt-4o,GPT-4o,,,,False,2,,,,,False,True,tep_missing,tep_missing
BW,BW_350,openai/gpt-4o,GPT-4o,,,,False,6,,,,,False,True,tep_missing,tep_missing
BW,BW_350,openai/gpt-4o,GPT-4o,,,,False,9,,,,,False,True,tep_missing,tep_missing
BW,BW_350,openai/gpt-4o,GPT-4o,,,,False,12,,,,,False,True,tep_missing,tep_missing
BW,BW_331,openai/gpt-4o,GPT-4o,,,,False,2,,,,,False,True,tep_missing,tep_missing
BW,BW_310,openai/gpt-4o,GPT-4o,,,,False,2,,,,,False,True,tep_missing,tep_missing
BW,BW_310,openai/gpt-4o,GPT-4o,,,,False,3,,,,,False,True,tep_missing,tep_missing
BW,BW_310,openai/gpt-4o,GPT-4o,,,,False,5,,,,,False,True,tep_missing,tep_missing
BW,BW_310,openai/gpt-4o,GPT-4o,,,,False,6,,,,,False,True,tep_missing,tep_missing
BW,BW_282,openai/gpt-4o,GPT-4o,,,,False,2,,,,,False,True,tep_missing,tep_missing
BW,BW_282,openai/gpt-4o,GPT-4o,,,,False,3,,,,,False,True,tep_missing,tep_missing
BW,BW_282,openai/gpt-4o,GPT-4o,,,,False,4,,,,,False,True,tep_missing,tep_missing
BW,BW_282,openai/gpt-4o,GPT-4o,,,,False,5,,,,,False,True,tep_missing,tep_missing
BW,BW_203,openai/gpt-4o,GPT-4o,,,,False,2,,,,,False,True,tep_missing,tep_missing
BW,BW_203,openai/gpt-4o,GPT-4o,,,,False,3,,,,,False,True,tep_missing,tep_missing
BW,BW_203,openai/gpt-4o,GPT-4o,,,,False,4,,,,,False,True,tep_missing,tep_missing
BW,BW_022,openai/gpt-4o,GPT-4o,,,,False,2,,,,,False,True,tep_missing,tep_missing
BW,BW_022,openai/gpt-4o,GPT-4o,,,,False,3,,,,,False,True,tep_missing,tep_missing
BW,BW_022,openai/gpt-4o,GPT-4o,,,,False,4,,,,,False,True,tep_missing,tep_missing
BW,BW_022,openai/gpt-4o,GPT-4o,,,,False,5,,,,,False,True,tep_missing,tep_missing
BW,BW_014,openai/gpt-4o,GPT-4o,,,,False,2,,,,,False,True,tep_missing,tep_missing
BW,BW_002,openai/gpt-4o,GPT-4o,,,,False,2,,,,,False,True,tep_missing,tep_missing
BW,BW_002,openai/gpt-4o,GPT-4o,,,,False,4,,,,,False,True,tep_missing,tep_missing
BW,BW_002,openai/gpt-4o,GPT-4o,,,,False,6,,,,,False,True,tep_missing,tep_missing
BW,BW_002,openai/gpt-4o,GPT-4o,,,,False,8,,,,,False,True,tep_missing,tep_missing
BW,BW_496,openai/gpt-4o,GPT-4o,,0.0,,False,2,,,ambiguous,aborted: excessive illegal steps,True,True,analysis_ready,dissociated_low_tep_wrong_final
BW,BW_496,openai/gpt-4o,GPT-4o,,,,False,6,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_496,openai/gpt-4o,GPT-4o,,,,False,10,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_496,openai/gpt-4o,GPT-4o,,,,False,13,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_497,openai/gpt-4o,GPT-4o,,0.0,,False,2,,,ambiguous,aborted: excessive illegal steps,True,True,analysis_ready,dissociated_low_tep_wrong_final
BW,BW_498,openai/gpt-4o,GPT-4o,,0.0,,False,2,,,ambiguous,aborted: excessive illegal steps,True,True,analysis_ready,dissociated_low_tep_wrong_final
BW,BW_498,openai/gpt-4o,GPT-4o,,,,False,6,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_498,openai/gpt-4o,GPT-4o,,,,False,9,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_498,openai/gpt-4o,GPT-4o,,,,False,12,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_499,openai/gpt-4o,GPT-4o,,,,False,2,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_499,openai/gpt-4o,GPT-4o,,,,False,3,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_499,openai/gpt-4o,GPT-4o,,,,False,4,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_499,openai/gpt-4o,GPT-4o,,,,False,5,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_500,openai/gpt-4o,GPT-4o,,,,False,2,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_500,openai/gpt-4o,GPT-4o,,,,False,4,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_500,openai/gpt-4o,GPT-4o,,,,False,7,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_500,openai/gpt-4o,GPT-4o,,,,False,9,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_501,openai/gpt-4o,GPT-4o,,,,False,2,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_501,openai/gpt-4o,GPT-4o,,,,False,4,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_501,openai/gpt-4o,GPT-4o,,,,False,7,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_501,openai/gpt-4o,GPT-4o,,,,False,9,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_502,openai/gpt-4o,GPT-4o,,0.0,,False,2,,,illegal_both,aborted: excessive illegal steps,True,True,analysis_ready,dissociated_low_tep_wrong_final
BW,BW_502,openai/gpt-4o,GPT-4o,,0.0,,False,3,,,illegal_both,aborted: excessive illegal steps,True,True,analysis_ready,dissociated_low_tep_wrong_final
BW,BW_502,openai/gpt-4o,GPT-4o,,,,False,4,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_503,openai/gpt-4o,GPT-4o,,0.0,,False,2,,,illegal_both,aborted: excessive illegal steps,True,True,analysis_ready,dissociated_low_tep_wrong_final
BW,BW_503,openai/gpt-4o,GPT-4o,,0.0,,False,7,,,illegal_both,aborted: excessive illegal steps,True,True,analysis_ready,dissociated_low_tep_wrong_final
BW,BW_503,openai/gpt-4o,GPT-4o,,,,False,11,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_503,openai/gpt-4o,GPT-4o,,,,False,14,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_504,openai/gpt-4o,GPT-4o,,,,False,2,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_504,openai/gpt-4o,GPT-4o,,,,False,4,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_504,openai/gpt-4o,GPT-4o,,,,False,6,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_504,openai/gpt-4o,GPT-4o,,,,False,8,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_505,openai/gpt-4o,GPT-4o,,,,False,2,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_505,openai/gpt-4o,GPT-4o,,,,False,3,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_505,openai/gpt-4o,GPT-4o,,,,False,4,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_505,openai/gpt-4o,GPT-4o,,,,False,5,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_506,openai/gpt-4o,GPT-4o,,,,False,2,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_507,openai/gpt-4o,GPT-4o,,,,False,2,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_508,openai/gpt-4o,GPT-4o,,,,False,2,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_508,openai/gpt-4o,GPT-4o,,,,False,3,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_508,openai/gpt-4o,GPT-4o,,0.0,,False,4,,,illegal_both,aborted: excessive illegal steps,True,True,analysis_ready,dissociated_low_tep_wrong_final
BW,BW_508,openai/gpt-4o,GPT-4o,,,,False,5,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_509,openai/gpt-4o,GPT-4o,,,,False,2,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_509,openai/gpt-4o,GPT-4o,,,,False,3,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_509,openai/gpt-4o,GPT-4o,,,,False,4,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_509,openai/gpt-4o,GPT-4o,,0.0,,False,5,,,illegal_both,aborted: excessive illegal steps,True,True,analysis_ready,dissociated_low_tep_wrong_final
BW,BW_510,openai/gpt-4o,GPT-4o,,,,False,2,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_510,openai/gpt-4o,GPT-4o,,,,False,4,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_510,openai/gpt-4o,GPT-4o,,,,False,6,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_510,openai/gpt-4o,GPT-4o,,,,False,8,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_511,openai/gpt-4o,GPT-4o,,,,False,2,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_511,openai/gpt-4o,GPT-4o,,,,False,3,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_511,openai/gpt-4o,GPT-4o,,0.0,,False,4,,,ambiguous,aborted: excessive illegal steps,True,True,analysis_ready,dissociated_low_tep_wrong_final
BW,BW_512,openai/gpt-4o,GPT-4o,,,,False,2,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_512,openai/gpt-4o,GPT-4o,,,,False,3,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_512,openai/gpt-4o,GPT-4o,,,,False,5,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_512,openai/gpt-4o,GPT-4o,,,,False,6,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_513,openai/gpt-4o,GPT-4o,,,,False,2,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_513,openai/gpt-4o,GPT-4o,,,,False,4,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_513,openai/gpt-4o,GPT-4o,,0.0,,False,6,,,illegal_both,aborted: excessive illegal steps,True,True,analysis_ready,dissociated_low_tep_wrong_final
BW,BW_513,openai/gpt-4o,GPT-4o,,,,False,8,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_514,openai/gpt-4o,GPT-4o,,,,False,2,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_514,openai/gpt-4o,GPT-4o,,,,False,3,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_514,openai/gpt-4o,GPT-4o,,,,False,5,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_514,openai/gpt-4o,GPT-4o,,,,False,6,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_515,openai/gpt-4o,GPT-4o,,0.0,,False,2,,,illegal_both,aborted: excessive illegal steps,True,True,analysis_ready,dissociated_low_tep_wrong_final
BW,BW_515,openai/gpt-4o,GPT-4o,,,,False,3,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_515,openai/gpt-4o,GPT-4o,,,,False,5,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_515,openai/gpt-4o,GPT-4o,,,,False,6,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_E_001,openai/gpt-4o,GPT-4o,,,,False,2,,,,,False,True,tep_missing,tep_missing
BW,BW_E_001,openai/gpt-4o,GPT-4o,,,,False,3,,,,,False,True,tep_missing,tep_missing
BW,BW_E_001,openai/gpt-4o,GPT-4o,,,,False,5,,,,,False,True,tep_missing,tep_missing
BW,BW_E_001,openai/gpt-4o,GPT-4o,,,,False,6,,,,,False,True,tep_missing,tep_missing
BW,BW_E_002,openai/gpt-4o,GPT-4o,,,,False,2,,,,,False,True,tep_missing,tep_missing
BW,BW_E_002,openai/gpt-4o,GPT-4o,,,,False,3,,,,,False,True,tep_missing,tep_missing
BW,BW_E_002,openai/gpt-4o,GPT-4o,,,,False,4,,,,,False,True,tep_missing,tep_missing
BW,BW_E_003,openai/gpt-4o,GPT-4o,,,,False,2,,,,,False,True,tep_missing,tep_missing
BW,BW_E_003,openai/gpt-4o,GPT-4o,,,,False,3,,,,,False,True,tep_missing,tep_missing
BW,BW_E_003,openai/gpt-4o,GPT-4o,,,,False,4,,,,,False,True,tep_missing,tep_missing
BW,BW_E_003,openai/gpt-4o,GPT-4o,,,,False,5,,,,,False,True,tep_missing,tep_missing
BW,BW_E_004,openai/gpt-4o,GPT-4o,,,,False,2,,,,,False,True,tep_missing,tep_missing
BW,BW_E_004,openai/gpt-4o,GPT-4o,,,,False,4,,,,,False,True,tep_missing,tep_missing
BW,BW_E_004,openai/gpt-4o,GPT-4o,,,,False,7,,,,,False,True,tep_missing,tep_missing
BW,BW_E_004,openai/gpt-4o,GPT-4o,,,,False,9,,,,,False,True,tep_missing,tep_missing
BW,BW_E_005,openai/gpt-4o,GPT-4o,,,,False,2,,,,,False,True,tep_missing,tep_missing
BW,BW_E_005,openai/gpt-4o,GPT-4o,,,,False,3,,,,,False,True,tep_missing,tep_missing
BW,BW_E_005,openai/gpt-4o,GPT-4o,,,,False,4,,,,,False,True,tep_missing,tep_missing
BW,BW_E_005,openai/gpt-4o,GPT-4o,,,,False,5,,,,,False,True,tep_missing,tep_missing
BW,BW_495,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,2,,,,,False,True,tep_missing,tep_missing
BW,BW_495,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,4,,,,,False,True,tep_missing,tep_missing
BW,BW_495,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,6,,,,,False,True,tep_missing,tep_missing
BW,BW_495,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,8,,,,,False,True,tep_missing,tep_missing
BW,BW_408,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,2,,,,,False,True,tep_missing,tep_missing
BW,BW_408,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,4,,,,,False,True,tep_missing,tep_missing
BW,BW_408,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,7,,,,,False,True,tep_missing,tep_missing
BW,BW_408,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,9,,,,,False,True,tep_missing,tep_missing
BW,BW_350,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,2,,,,,False,True,tep_missing,tep_missing
BW,BW_350,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,6,,,,,False,True,tep_missing,tep_missing
BW,BW_350,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,9,,,,,False,True,tep_missing,tep_missing
BW,BW_350,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,12,,,,,False,True,tep_missing,tep_missing
BW,BW_331,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,2,,,,,False,True,tep_missing,tep_missing
BW,BW_310,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,2,,,,,False,True,tep_missing,tep_missing
BW,BW_310,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,3,,,,,False,True,tep_missing,tep_missing
BW,BW_310,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,4,,,,,False,True,tep_missing,tep_missing
BW,BW_310,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,6,,,,,False,True,tep_missing,tep_missing
BW,BW_282,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,2,,,,,False,True,tep_missing,tep_missing
BW,BW_282,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,3,,,,,False,True,tep_missing,tep_missing
BW,BW_282,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,4,,,,,False,True,tep_missing,tep_missing
BW,BW_282,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,5,,,,,False,True,tep_missing,tep_missing
BW,BW_203,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,2,,,,,False,True,tep_missing,tep_missing
BW,BW_022,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,2,,,,,False,True,tep_missing,tep_missing
BW,BW_022,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,3,,,,,False,True,tep_missing,tep_missing
BW,BW_022,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,4,,,,,False,True,tep_missing,tep_missing
BW,BW_022,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,5,,,,,False,True,tep_missing,tep_missing
BW,BW_014,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,2,,,,,False,True,tep_missing,tep_missing
BW,BW_014,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,3,,,,,False,True,tep_missing,tep_missing
BW,BW_002,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,2,,,,,False,True,tep_missing,tep_missing
BW,BW_002,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,6,,,,,False,True,tep_missing,tep_missing
BW,BW_002,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,10,,,,,False,True,tep_missing,tep_missing
BW,BW_002,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,13,,,,,False,True,tep_missing,tep_missing
BW,BW_496,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,2,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_496,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,6,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_496,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,10,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_496,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,13,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_497,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,2,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_498,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,2,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_498,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,8,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_498,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,13,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_498,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,17,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_499,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,2,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_499,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,3,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_499,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,4,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_499,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,5,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
