defect,family,problem_id,model,variant,role,before,after,delta,source
ALGO_SP_W3_node_mapping,ALGO,SP_049,Gemini,canonical,canonical,True,True,0.0,ALGO_P1_behavioral_gemini_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_050,Gemini,canonical,canonical,True,True,0.0,ALGO_P1_behavioral_gemini_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_051,Gemini,canonical,canonical,True,True,0.0,ALGO_P1_behavioral_gemini_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_052,Gemini,canonical,canonical,False,False,0.0,ALGO_P1_behavioral_gemini_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_053,Gemini,canonical,canonical,False,False,0.0,ALGO_P1_behavioral_gemini_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_054,Gemini,canonical,canonical,False,False,0.0,ALGO_P1_behavioral_gemini_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_055,Gemini,canonical,canonical,True,True,0.0,ALGO_P1_behavioral_gemini_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_056,Gemini,canonical,canonical,True,True,0.0,ALGO_P1_behavioral_gemini_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_057,Gemini,canonical,canonical,True,True,0.0,ALGO_P1_behavioral_gemini_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_058,Gemini,canonical,canonical,True,True,0.0,ALGO_P1_behavioral_gemini_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_059,Gemini,canonical,canonical,True,True,0.0,ALGO_P1_behavioral_gemini_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_060,Gemini,canonical,canonical,True,True,0.0,ALGO_P1_behavioral_gemini_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_061,Gemini,canonical,canonical,False,False,0.0,ALGO_P1_behavioral_gemini_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_062,Gemini,canonical,canonical,True,True,0.0,ALGO_P1_behavioral_gemini_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_063,Gemini,canonical,canonical,True,True,0.0,ALGO_P1_behavioral_gemini_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_064,Gemini,canonical,canonical,True,True,0.0,ALGO_P1_behavioral_gemini_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_065,Gemini,canonical,canonical,True,True,0.0,ALGO_P1_behavioral_gemini_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_066,Gemini,canonical,canonical,False,False,0.0,ALGO_P1_behavioral_gemini_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_068,Gemini,canonical,canonical,True,True,0.0,ALGO_P1_behavioral_gemini_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_069,Gemini,canonical,canonical,True,True,0.0,ALGO_P1_behavioral_gemini_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_070,Gemini,canonical,canonical,True,True,0.0,ALGO_P1_behavioral_gemini_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_071,Gemini,canonical,canonical,False,False,0.0,ALGO_P1_behavioral_gemini_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_072,Gemini,canonical,canonical,True,True,0.0,ALGO_P1_behavioral_gemini_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_073,Gemini,canonical,canonical,False,False,0.0,ALGO_P1_behavioral_gemini_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_001,GPT-4o,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_002,GPT-4o,W3,perturbed,False,True,1.0,ALGO_P1_behavioral_gpt4o_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_003,GPT-4o,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_004,GPT-4o,W3,perturbed,False,True,1.0,ALGO_P1_behavioral_gpt4o_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_005,GPT-4o,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_019,GPT-4o,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_020,GPT-4o,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_021,GPT-4o,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_023,GPT-4o,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_024,GPT-4o,W3,perturbed,True,True,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_026,GPT-4o,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_027,GPT-4o,W3,perturbed,True,True,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_028,GPT-4o,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_029,GPT-4o,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_030,GPT-4o,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_031,GPT-4o,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_032,GPT-4o,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_033,GPT-4o,W3,perturbed,True,True,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_034,GPT-4o,W3,perturbed,True,True,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_035,GPT-4o,W3,perturbed,True,True,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_036,GPT-4o,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_037,GPT-4o,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_038,GPT-4o,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_039,GPT-4o,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_040,GPT-4o,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_042,GPT-4o,W3,perturbed,True,True,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_044,GPT-4o,W3,perturbed,True,True,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_045,GPT-4o,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_046,GPT-4o,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_047,GPT-4o,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_048,GPT-4o,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_049,GPT-4o,W3,perturbed,True,True,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_050,GPT-4o,W3,perturbed,True,True,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_051,GPT-4o,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_052,GPT-4o,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_053,GPT-4o,W3,perturbed,True,True,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_054,GPT-4o,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_055,GPT-4o,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_056,GPT-4o,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_057,GPT-4o,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_058,GPT-4o,W3,perturbed,True,True,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_059,GPT-4o,W3,perturbed,True,True,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_060,GPT-4o,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_061,GPT-4o,W3,perturbed,True,True,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_062,GPT-4o,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_063,GPT-4o,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_064,GPT-4o,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_065,GPT-4o,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_066,GPT-4o,W3,perturbed,True,True,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_068,GPT-4o,W3,perturbed,True,True,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_069,GPT-4o,W3,perturbed,True,True,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_070,GPT-4o,W3,perturbed,True,True,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_071,GPT-4o,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_072,GPT-4o,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_073,GPT-4o,W3,perturbed,True,True,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_001,GPT-4o,canonical,canonical,False,False,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_002,GPT-4o,canonical,canonical,False,True,1.0,ALGO_P1_behavioral_gpt4o_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_003,GPT-4o,canonical,canonical,False,False,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_004,GPT-4o,canonical,canonical,True,True,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_005,GPT-4o,canonical,canonical,False,False,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_019,GPT-4o,canonical,canonical,False,False,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_020,GPT-4o,canonical,canonical,False,False,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_021,GPT-4o,canonical,canonical,False,False,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_023,GPT-4o,canonical,canonical,True,True,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_024,GPT-4o,canonical,canonical,True,True,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_026,GPT-4o,canonical,canonical,True,True,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_027,GPT-4o,canonical,canonical,False,False,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_028,GPT-4o,canonical,canonical,False,False,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_029,GPT-4o,canonical,canonical,True,True,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_030,GPT-4o,canonical,canonical,False,False,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_031,GPT-4o,canonical,canonical,True,True,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_032,GPT-4o,canonical,canonical,True,True,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_033,GPT-4o,canonical,canonical,True,True,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_034,GPT-4o,canonical,canonical,True,True,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_035,GPT-4o,canonical,canonical,True,True,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_036,GPT-4o,canonical,canonical,False,False,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_037,GPT-4o,canonical,canonical,False,False,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_038,GPT-4o,canonical,canonical,False,False,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_039,GPT-4o,canonical,canonical,False,False,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_040,GPT-4o,canonical,canonical,False,False,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_042,GPT-4o,canonical,canonical,True,True,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_044,GPT-4o,canonical,canonical,True,True,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_045,GPT-4o,canonical,canonical,True,True,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_046,GPT-4o,canonical,canonical,False,False,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_047,GPT-4o,canonical,canonical,True,True,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_048,GPT-4o,canonical,canonical,False,False,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_049,GPT-4o,canonical,canonical,True,True,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_050,GPT-4o,canonical,canonical,True,True,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_051,GPT-4o,canonical,canonical,False,False,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_052,GPT-4o,canonical,canonical,False,False,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_053,GPT-4o,canonical,canonical,True,True,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_054,GPT-4o,canonical,canonical,False,False,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_055,GPT-4o,canonical,canonical,True,True,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_056,GPT-4o,canonical,canonical,True,True,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_057,GPT-4o,canonical,canonical,True,True,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_058,GPT-4o,canonical,canonical,True,True,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_059,GPT-4o,canonical,canonical,True,True,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_060,GPT-4o,canonical,canonical,True,True,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_061,GPT-4o,canonical,canonical,True,True,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_062,GPT-4o,canonical,canonical,False,False,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_063,GPT-4o,canonical,canonical,False,False,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_064,GPT-4o,canonical,canonical,False,False,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_065,GPT-4o,canonical,canonical,False,False,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_066,GPT-4o,canonical,canonical,True,True,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_068,GPT-4o,canonical,canonical,True,True,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_069,GPT-4o,canonical,canonical,True,True,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_070,GPT-4o,canonical,canonical,True,True,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_071,GPT-4o,canonical,canonical,False,False,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_072,GPT-4o,canonical,canonical,True,True,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_073,GPT-4o,canonical,canonical,False,False,0.0,ALGO_P1_behavioral_gpt4o_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_001,Llama,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_llama_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_002,Llama,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_llama_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_003,Llama,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_llama_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_004,Llama,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_llama_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_005,Llama,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_llama_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_019,Llama,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_llama_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_020,Llama,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_llama_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_021,Llama,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_llama_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_023,Llama,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_llama_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_024,Llama,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_llama_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_026,Llama,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_llama_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_028,Llama,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_llama_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_029,Llama,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_llama_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_030,Llama,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_llama_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_031,Llama,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_llama_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_032,Llama,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_llama_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_033,Llama,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_llama_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_034,Llama,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_llama_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_035,Llama,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_llama_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_036,Llama,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_llama_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_037,Llama,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_llama_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_038,Llama,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_llama_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_039,Llama,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_llama_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_040,Llama,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_llama_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_042,Llama,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_llama_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_044,Llama,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_llama_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_045,Llama,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_llama_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_046,Llama,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_llama_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_047,Llama,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_llama_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_048,Llama,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_llama_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_049,Llama,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_llama_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_050,Llama,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_llama_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_051,Llama,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_llama_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_052,Llama,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_llama_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_053,Llama,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_llama_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_054,Llama,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_llama_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_055,Llama,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_llama_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_056,Llama,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_llama_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_057,Llama,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_llama_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_058,Llama,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_llama_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_059,Llama,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_llama_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_060,Llama,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_llama_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_061,Llama,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_llama_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_062,Llama,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_llama_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_063,Llama,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_llama_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_064,Llama,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_llama_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_065,Llama,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_llama_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_066,Llama,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_llama_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_068,Llama,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_llama_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_069,Llama,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_llama_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_070,Llama,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_llama_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_071,Llama,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_llama_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_072,Llama,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_llama_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_073,Llama,W3,perturbed,False,False,0.0,ALGO_P1_behavioral_llama_rescored.csv
ALGO_SP_W3_node_mapping,ALGO,SP_001,Llama,canonical,canonical,False,False,0.0,ALGO_P1_behavioral_llama_rescored.csv
