cell,model,subtype,variant,pool,k,n,n_clone_families,acc,iid_bootstrap_lo,iid_bootstrap_hi,iid_width,cluster_bootstrap_lo,cluster_bootstrap_hi,cluster_width,width_ratio_cluster_over_iid,wilson_lo,wilson_hi,wilson_width,note
Claude|ALL|canonical|bank110,Claude,ALL,canonical,bank_110,40,110,51,0.36363636363636365,0.2727272727272727,0.45454545454545453,0.18181818181818182,0.19718309859154928,0.48031496062992124,0.28313186203837193,1.5572252412110457,0.2797508773735517,0.4567250681507558,0.1769741907772041,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
o4-mini|WIS|W1|table7_chall,o4-mini,WIS,W1,table7_chall,17,17,4,1.0,1.0,1.0,0.0,1.0,1.0,0.0,,0.8156763396284354,1.0,0.18432366037156456,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
o4-mini|WIS|W1|table7_std,o4-mini,WIS,W1,table7_std,12,13,13,0.9230769230769231,0.7692307692307693,1.0,0.23076923076923073,0.7692307692307693,1.0,0.23076923076923073,1.0,0.6668546607175265,0.9862899336203037,0.3194352729027772,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
o4-mini|WIS|W2|table7_chall,o4-mini,WIS,W2,table7_chall,4,17,4,0.23529411764705882,0.058823529411764705,0.47058823529411764,0.4117647058823529,0.10810810810810811,1.0,0.8918918918918919,2.166023166023166,0.09554889071675943,0.47262245889171595,0.3770735681749565,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
o4-mini|WIS|W2|table7_std,o4-mini,WIS,W2,table7_std,5,13,13,0.38461538461538464,0.15384615384615385,0.6153846153846154,0.46153846153846156,0.15384615384615385,0.6923076923076923,0.5384615384615384,1.1666666666666665,0.17709446581236815,0.6447751902773147,0.4676807244649465,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
o4-mini|WIS|W3|table7_chall,o4-mini,WIS,W3,table7_chall,0,17,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.18432366037156456,0.18432366037156456,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
o4-mini|WIS|W3|table7_std,o4-mini,WIS,W3,table7_std,0,13,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.22810184305529166,0.22810184305529166,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
o4-mini|WIS|W4|table7_chall,o4-mini,WIS,W4,table7_chall,2,17,4,0.11764705882352941,0.0,0.29411764705882354,0.29411764705882354,0.0,1.0,1.0,3.4,0.03287908001292092,0.3433684249770991,0.3104893449641781,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
o4-mini|WIS|W4|table7_std,o4-mini,WIS,W4,table7_std,3,13,13,0.23076923076923078,0.0,0.46153846153846156,0.46153846153846156,0.0,0.46153846153846156,0.46153846153846156,1.0,0.08179379092465713,0.5025687399512693,0.42077494902661217,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
o4-mini|ALL|canonical|frozen61,o4-mini,ALL,canonical,frozen_61,61,61,14,1.0,1.0,1.0,0.0,1.0,1.0,0.0,,0.9407540837980555,1.0,0.059245916201944526,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
o4-mini|ALL|W1|frozen61,o4-mini,ALL,W1,frozen_61,59,61,14,0.9672131147540983,0.9180327868852459,1.0,0.08196721311475408,0.9090909090909091,1.0,0.09090909090909094,1.1090909090909098,0.888102992233543,0.9909622991843121,0.10285930695076906,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
o4-mini|ALL|W2|frozen61,o4-mini,ALL,W2,frozen_61,17,61,14,0.2786885245901639,0.16393442622950818,0.39344262295081966,0.22950819672131148,0.11,0.6304347826086957,0.5204347826086957,2.267608695652174,0.18188396512091543,0.40171668631273205,0.21983272119181663,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
o4-mini|ALL|W3|frozen61,o4-mini,ALL,W3,frozen_61,40,61,14,0.6557377049180327,0.5409836065573771,0.7704918032786885,0.2295081967213114,0.3125,0.9222435897435894,0.6097435897435894,2.6567399267399265,0.5304951542045838,0.7625266096013678,0.23203145539678394,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
o4-mini|ALL|W4|frozen61,o4-mini,ALL,W4,frozen_61,44,61,14,0.7213114754098361,0.6065573770491803,0.8360655737704918,0.2295081967213115,0.37206489122280595,0.9777777777777777,0.6057128865549718,2.6391775771323767,0.5982833136872678,0.8181160348790846,0.21983272119181674,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
o4-mini|ALL|W5|frozen61,o4-mini,ALL,W5,frozen_61,2,31,3,0.06451612903225806,0.0,0.16129032258064516,0.16129032258064516,0.0,0.09090909090909091,0.09090909090909091,0.5636363636363637,0.017874407775063147,0.20718988318746434,0.18931547541240118,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
o4-mini|SP|canonical|frozen61,o4-mini,SP,canonical,frozen_61_subtype,34,34,6,1.0,1.0,1.0,0.0,1.0,1.0,0.0,,0.8984820937803899,1.0,0.1015179062196101,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
o4-mini|SP|W1|frozen61,o4-mini,SP,W1,frozen_61_subtype,32,34,6,0.9411764705882353,0.8529411764705882,1.0,0.1470588235294118,0.8125,1.0,0.1875,1.2749999999999997,0.8090606311053629,0.9837176869361576,0.17465705583079472,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
o4-mini|SP|W2|frozen61,o4-mini,SP,W2,frozen_61_subtype,3,34,6,0.08823529411764706,0.0,0.20588235294117646,0.20588235294117646,0.018867924528301886,0.3125,0.2936320754716981,1.426212938005391,0.030465390304310128,0.22960817952360413,0.19914278921929401,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
o4-mini|SP|W3|frozen61,o4-mini,SP,W3,frozen_61_subtype,30,34,6,0.8823529411764706,0.7647058823529411,0.9705882352941176,0.20588235294117652,0.6875,1.0,0.3125,1.5178571428571426,0.7337882520370121,0.9532862902656388,0.21949803822862668,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
o4-mini|SP|W4|frozen61,o4-mini,SP,W4,frozen_61_subtype,32,34,6,0.9411764705882353,0.8529411764705882,1.0,0.1470588235294118,0.7857142857142857,1.0,0.2142857142857143,1.4571428571428569,0.8090606311053629,0.9837176869361576,0.17465705583079472,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
o4-mini|SP|W5|frozen61,o4-mini,SP,W5,frozen_61_subtype,2,31,3,0.06451612903225806,0.0,0.16129032258064516,0.16129032258064516,0.0,0.09090909090909091,0.09090909090909091,0.5636363636363637,0.017874407775063147,0.20718988318746434,0.18931547541240118,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
o4-mini|CC|canonical|frozen61,o4-mini,CC,canonical,frozen_61_subtype,10,10,4,1.0,1.0,1.0,0.0,1.0,1.0,0.0,,0.7224598312333834,1.0,0.2775401687666166,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
o4-mini|CC|W1|frozen61,o4-mini,CC,W1,frozen_61_subtype,10,10,4,1.0,1.0,1.0,0.0,1.0,1.0,0.0,,0.7224598312333834,1.0,0.2775401687666166,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
o4-mini|CC|W2|frozen61,o4-mini,CC,W2,frozen_61_subtype,10,10,4,1.0,1.0,1.0,0.0,1.0,1.0,0.0,,0.7224598312333834,1.0,0.2775401687666166,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
o4-mini|CC|W3|frozen61,o4-mini,CC,W3,frozen_61_subtype,10,10,4,1.0,1.0,1.0,0.0,1.0,1.0,0.0,,0.7224598312333834,1.0,0.2775401687666166,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
o4-mini|CC|W4|frozen61,o4-mini,CC,W4,frozen_61_subtype,10,10,4,1.0,1.0,1.0,0.0,1.0,1.0,0.0,,0.7224598312333834,1.0,0.2775401687666166,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
o4-mini|WIS|canonical|frozen61,o4-mini,WIS,canonical,frozen_61_subtype,17,17,4,1.0,1.0,1.0,0.0,1.0,1.0,0.0,,0.8156763396284354,1.0,0.18432366037156456,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
o4-mini|WIS|W1|frozen61,o4-mini,WIS,W1,frozen_61_subtype,17,17,4,1.0,1.0,1.0,0.0,1.0,1.0,0.0,,0.8156763396284354,1.0,0.18432366037156456,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
o4-mini|WIS|W2|frozen61,o4-mini,WIS,W2,frozen_61_subtype,4,17,4,0.23529411764705882,0.058823529411764705,0.47058823529411764,0.4117647058823529,0.10810810810810811,1.0,0.8918918918918919,2.166023166023166,0.09554889071675943,0.47262245889171595,0.3770735681749565,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
o4-mini|WIS|W3|frozen61,o4-mini,WIS,W3,frozen_61_subtype,0,17,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.18432366037156456,0.18432366037156456,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
o4-mini|WIS|W4|frozen61,o4-mini,WIS,W4,frozen_61_subtype,2,17,4,0.11764705882352941,0.0,0.29411764705882354,0.29411764705882354,0.0,1.0,1.0,3.4,0.03287908001292092,0.3433684249770991,0.3104893449641781,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
