family,model,variant,problem_id,error_class,canonical_gold,variant_gold,response_normalized,clone_family,rescored_correct,chance_i
ALGO,Llama,W3,SP_045,OTHER_ERROR,"Path: 0 -> 2 -> 1 -> 6, Cost: 3","Path: Berlin -> Vienna -> Prague -> Paris, Cost: 3",,ALGO_CLONE_007,False,0.0
ALGO,Llama,W3,SP_046,OTHER_ERROR,"Path: 0 -> 2 -> 1 -> 7, Cost: 3","Path: Paris -> Marseille -> Lyon -> Lille, Cost: 3",PATHPARIS -> 1 -> 7,ALGO_CLONE_007,False,0.0
ALGO,Llama,W3,SP_047,PARTIAL_INTRUSION,"Path: 0 -> 2 -> 1 -> 6, Cost: 3","Path: Paris -> Marseille -> Lyon -> Lille, Cost: 3",0 -> 1 -> 6,ALGO_CLONE_007,False,0.0
ALGO,Llama,W3,SP_048,PARTIAL_INTRUSION,"Path: 0 -> 2 -> 1 -> 7, Cost: 3","Path: London -> Berlin -> Paris -> Warsaw, Cost: 3",0 -> 1 -> 7,ALGO_CLONE_007,False,0.0
ALGO,Llama,W3,SP_049,PARTIAL_INTRUSION,"Path: 0 -> 4 -> 6 -> 8, Cost: 10","Path: Paris -> Geneva -> Milan -> Rome, Cost: 10",0 -> 6 -> 8,ALGO_CLONE_010,False,0.0
ALGO,Llama,W3,SP_051,OTHER_ERROR,"Path: 0 -> 1 -> 3 -> 4 -> 5 -> 7, Cost: 18","Path: London -> Paris -> Lyon -> Geneva -> Milan -> Rome, Cost: 18",0 -> 2 -> 6 -> 7,SINGLETON_SP_051,False,0.0
ALGO,Llama,W3,SP_052,OTHER_ERROR,"Path: 0 -> 1 -> 2 -> 5 -> 6 -> 8, Cost: 11","Path: London -> Paris -> Lyon -> Geneva -> Milan -> Rome, Cost: 11",0 -> 4 -> 8,ALGO_CLONE_011,False,0.0
ALGO,Llama,W3,SP_053,PARTIAL_INTRUSION,"Path: 0 -> 1 -> 2 -> 5, Cost: 25","Path: Berlin -> Munich -> Vienna -> Warsaw, Cost: 25",0 -> 3 -> 2 -> 5,ALGO_CLONE_012,False,0.0
ALGO,Llama,W3,SP_054,OTHER_ERROR,"Path: 0 -> 1 -> 3 -> 4 -> 6 -> 7, Cost: 12","Path: London -> Paris -> Lyon -> Geneva -> Zurich -> Milan, Cost: 12",,ALGO_CLONE_005,False,0.0
ALGO,Llama,W3,SP_056,OTHER_ERROR,"Path: 0 -> 1 -> 3 -> 6 -> 7, Cost: 21","Path: Berlin -> Prague -> Vienna -> Budapest -> Rome, Cost: 21",0 -> 2 -> 4 -> 7,ALGO_CLONE_009,False,0.0
ALGO,Llama,W3,SP_057,OTHER_ERROR,"Path: 0 -> 1 -> 2 -> 3 -> 6, Cost: 24","Path: London -> Paris -> Brussels -> Amsterdam -> Berlin, Cost: 24",0 -> 4 -> 5 -> 6,SINGLETON_SP_057,False,0.0
ALGO,Llama,W3,SP_058,PARTIAL_INTRUSION,"Path: 0 -> 3 -> 5 -> 7, Cost: 20","Path: London -> Birmingham -> Nottingham -> Sheffield, Cost: 20",0 -> 1 -> 5 -> 7,ALGO_CLONE_008,False,0.0
ALGO,Llama,W3,SP_059,OTHER_ERROR,"Path: 0 -> 3 -> 4 -> 6 -> 7 -> 8, Cost: 25","Path: London -> Oxford -> Reading -> Swindon -> Bath -> Cardiff, Cost: 25",,ALGO_CLONE_012,False,0.0
ALGO,Llama,W3,SP_060,OTHER_ERROR,"Path: 0 -> 3 -> 4 -> 5 -> 7 -> 8, Cost: 10","Path: London -> Birmingham -> Leicester -> Nottingham -> Sheffield -> Manchester, Cost: 10",0 -> 1 -> 2 -> 8,ALGO_CLONE_010,False,0.0
ALGO,Llama,W3,SP_061,OTHER_ERROR,"Path: 0 -> 1 -> 2 -> 5 -> 7, Cost: 16","Path: London -> Paris -> Berlin -> Prague -> Warsaw, Cost: 16",0 -> 3 -> 4 -> 7,SINGLETON_SP_061,False,0.0
ALGO,Llama,W3,SP_062,PARTIAL_INTRUSION,"Path: 0 -> 3 -> 4 -> 6, Cost: 12","Path: London -> Amsterdam -> Prague -> Rome, Cost: 12",0 -> 3 -> 2 -> 4 -> 6,ALGO_CLONE_005,False,0.0
ALGO,Llama,W3,SP_064,PARTIAL_INTRUSION,"Path: 0 -> 3 -> 4 -> 6, Cost: 12","Path: Berlin -> Munich -> Budapest -> Zagreb, Cost: 12",0 -> 3 -> 2 -> 4 -> 6,ALGO_CLONE_005,False,0.0
ALGO,Llama,W3,SP_065,PARTIAL_INTRUSION,"Path: 0 -> 3 -> 4 -> 6, Cost: 12","Path: London -> Bristol -> Birmingham -> Edinburgh, Cost: 12",0 -> 3 -> 2 -> 6,ALGO_CLONE_005,False,0.0
ALGO,Llama,W3,SP_066,OTHER_ERROR,"Path: 0 -> 2 -> 3 -> 6, Cost: 5","Path: Berlin -> Munich -> Frankfurt -> Dresden, Cost: 5",0 -> 1 -> 6,ALGO_CLONE_006,False,0.0
ALGO,Llama,W3,SP_068,PARTIAL_INTRUSION,"Path: 0 -> 2 -> 3 -> 8, Cost: 5","Path: London -> Cambridge -> Birmingham -> Edinburgh, Cost: 5",0 -> 3 -> 2 -> 8,ALGO_CLONE_006,False,0.0
ALGO,Llama,W3,SP_070,PARTIAL_INTRUSION,"Path: 0 -> 2 -> 1 -> 6, Cost: 3","Path: London -> Berlin -> Paris -> Prague, Cost: 3",0 -> 1 -> 6,ALGO_CLONE_007,False,0.0
ALGO,Llama,W3,SP_072,OTHER_ERROR,"Path: 0 -> 2 -> 1 -> 6, Cost: 3","Path: Paris -> Marseille -> Lyon -> Strasbourg, Cost: 3",0 -> 5 -> 6,ALGO_CLONE_007,False,0.0
ALGO,Llama,W3,SP_073,PARTIAL_INTRUSION,"Path: 0 -> 2 -> 1 -> 7, Cost: 3","Path: Berlin -> Vienna -> Prague -> Paris, Cost: 3",0 -> 1 -> 7,ALGO_CLONE_007,False,0.0
ALGO,o4-mini,W3,SP_001,OTHER_ERROR,"Path: 0 → 5 → 10 → 11, Cost: 17","Path: Hub A → Hub F → Hub K → Hub L, Cost: 17",A -> F -> K -> L,SINGLETON_SP_001,True,0.0
ALGO,o4-mini,W3,SP_002,INTRUSION,"Path: 16 → 12 → 9 → 19 → 18 → 6 → 5 → 10 → 15 → 21 → 11, Cost: 40","Path: Hub Q → Hub M → Hub J → Hub T → Hub S → Hub G → Hub F → Hub K → Hub P → Hub V → Hub L, Cost: 40",16 -> 12 -> 9 -> 19 -> 18 -> 6 -> 5 -> 10 -> 15 -> 21 -> 11,SINGLETON_SP_002,True,0.0
ALGO,o4-mini,W3,SP_003,INTRUSION,"Path: 11 → 17 → 10 → 2 → 3 → 9, Cost: 22","Path: Hub L → Hub R → Hub K → Hub C → Hub D → Hub J, Cost: 22",11 -> 17 -> 10 -> 2 -> 3 -> 9,SINGLETON_SP_003,True,0.0
ALGO,o4-mini,W3,SP_004,INTRUSION,"Path: 0 → 3 → 6 → 4 → 5 → 9, Cost: 8","Path: Hub A → Hub D → Hub G → Hub E → Hub F → Hub J, Cost: 8",0 -> 3 -> 6 -> 4 -> 5 -> 9,SINGLETON_SP_004,True,0.0
ALGO,o4-mini,W3,SP_005,OTHER_ERROR,"Path: 0 → 4 → 9 → 11 → 14 → 15, Cost: 32","Path: Hub A → Hub E → Hub J → Hub L → Hub O → Hub P, Cost: 32",0 -> 3 -> 9 -> 15,SINGLETON_SP_005,False,0.0
ALGO,o4-mini,W3,WIS_001,INTRUSION,"Selected: {0, 2, 4, 6, 9}, Total: 40","Selected: {Item A, Item C, Item E, Item G, Item J}, Total: 40","{0, 2, 4, 6, 9}",SINGLETON_WIS_001,True,0.0
ALGO,o4-mini,W3,WIS_002,INTRUSION,"Selected: {1, 3, 7, 10, 11}, Total: 52","Selected: {Item B, Item D, Item H, Item K, Item L}, Total: 52","{1, 10, 11, 3, 7}",SINGLETON_WIS_002,True,0.0
ALGO,o4-mini,W3,WIS_003,INTRUSION,"Selected: {1, 2, 3, 4, 10, 11, 13}, Total: 55","Selected: {Item B, Item C, Item D, Item E, Item K, Item L, Item N}, Total: 55","{1, 10, 11, 13, 2, 3, 4}",SINGLETON_WIS_003,True,0.0
ALGO,o4-mini,W3,WIS_004,INTRUSION,"Selected: {0, 1, 3, 6, 9, 11, 12}, Total: 37","Selected: {Item A, Item B, Item D, Item G, Item J, Item L, Item M}, Total: 37","{0, 1, 11, 12, 3, 6, 9}",SINGLETON_WIS_004,True,0.0
ALGO,o4-mini,W3,WIS_005,INTRUSION,"Selected: {2, 5, 7, 8, 11, 14}, Total: 67","Selected: {Item C, Item F, Item H, Item I, Item L, Item O}, Total: 67","{11, 14, 2, 5, 7, 8}",SINGLETON_WIS_005,True,0.0
ALGO,o4-mini,W3,SP_027,INTRUSION,"Path: 0 -> 2 -> 1 -> 6, Cost: 3","Path: Tokyo -> Kyoto -> Osaka -> Fukuoka, Cost: 3",0 -> 2 -> 1 -> 6,ALGO_CLONE_007,True,0.03225806451612903
ALGO,o4-mini,W3,SP_037,OTHER_ERROR,"Path: 0 -> 3 -> 4 -> 6, Cost: 12","Path: Madrid -> Avila -> Salamanca -> Leon, Cost: 12",0 -> 2 -> 5 -> 6,ALGO_CLONE_005,True,0.0
ALGO,o4-mini,W3,SP_039,OTHER_ERROR,"Path: 0 -> 3 -> 4 -> 8, Cost: 12","Path: London -> Brussels -> Geneva -> Rome, Cost: 12",0 -> 2 -> 7 -> 8,ALGO_CLONE_005,True,0.0
ALGO,o4-mini,W3,SP_040,OTHER_ERROR,"Path: 0 -> 3 -> 4 -> 7, Cost: 12","Path: London -> Amsterdam -> Berlin -> Prague, Cost: 12",0 -> 2 -> 6 -> 7,ALGO_CLONE_005,True,0.0
ALGO,o4-mini,W3,SP_046,INTRUSION,"Path: 0 -> 2 -> 1 -> 7, Cost: 3","Path: Paris -> Marseille -> Lyon -> Lille, Cost: 3",0 -> 2 -> 1 -> 7,ALGO_CLONE_007,True,0.0
ALGO,o4-mini,W3,SP_047,INTRUSION,"Path: 0 -> 2 -> 1 -> 6, Cost: 3","Path: Paris -> Marseille -> Lyon -> Lille, Cost: 3",0 -> 2 -> 1 -> 6,ALGO_CLONE_007,True,0.03225806451612903
ALGO,o4-mini,W3,SP_053,PARTIAL_INTRUSION,"Path: 0 -> 1 -> 2 -> 5, Cost: 25","Path: Berlin -> Munich -> Vienna -> Warsaw, Cost: 25",0 -> 1 -> 3 -> 5,ALGO_CLONE_012,True,0.0
ALGO,o4-mini,W3,SP_056,INTRUSION,"Path: 0 -> 1 -> 3 -> 6 -> 7, Cost: 21","Path: Berlin -> Prague -> Vienna -> Budapest -> Rome, Cost: 21",0 -> 1 -> 3 -> 6 -> 7,ALGO_CLONE_009,True,0.0
ALGO,o4-mini,W3,SP_058,PARTIAL_INTRUSION,"Path: 0 -> 3 -> 5 -> 7, Cost: 20","Path: London -> Birmingham -> Nottingham -> Sheffield, Cost: 20",0 -> 2 -> 5 -> 7,ALGO_CLONE_008,True,0.0
ALGO,o4-mini,W3,SP_060,OTHER_ERROR,"Path: 0 -> 3 -> 4 -> 5 -> 7 -> 8, Cost: 10","Path: London -> Birmingham -> Leicester -> Nottingham -> Sheffield -> Manchester, Cost: 10",0 -> 2 -> 5 -> 6 -> 7 -> 4,ALGO_CLONE_010,True,0.0
ALGO,o4-mini,W3,SP_071,INTRUSION,"Path: 0 -> 2 -> 1 -> 8, Cost: 3","Path: Berlin -> Vienna -> Prague -> Warsaw, Cost: 3",0 -> 2 -> 1 -> 8,ALGO_CLONE_007,True,0.0
ALGO,Claude,W6,CC_031,OTHER_ERROR,"Count: 5
Coins: [10, 10, 10, 10, 2]","Count: 4
Coins: [30, 18, 18, 1]","Count:3; Coins:[1, 1, 1, 1, 21, 21, 21]",ALGO_CLONE_004,False,0.0
ALGO,Claude,W6,CC_034,OTHER_ERROR,"Count: 3
Coins: [100, 1, 1]","Count: 3
Coins: [12, 12, 1]","Count:2; Coins:[1, 1, 1, 1, 1, 20]",SINGLETON_CC_034,False,0.0
ALGO,Claude,W6,CC_035,OTHER_ERROR,"Count: 8
Coins: [10, 10, 10, 10, 10, 10, 10, 1]","Count: 8
Coins: [39, 39, 32, 32, 1, 1, 1, 1]","Count:3; Coins:[1, 1, 8, 8, 32, 32, 32, 32]",ALGO_CLONE_002,False,0.0
ALGO,Claude,W6,CC_037,OTHER_ERROR,"Count: 11
Coins: [50, 10, 10, 10, 1, 1, 1, 1, 1, 1, 1]","Count: 10
Coins: [110, 1, 1, 1, 1, 1, 1, 1, 1, 1]","Count:119; Coins:[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",SINGLETON_CC_037,False,0.0
ALGO,Claude,W6,CC_039,OTHER_ERROR,"Count: 4
Coins: [53, 53, 1, 1]","Count: 11
Coins: [65, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1]","Count:3; Coins:[9, 45, 65]",SINGLETON_CC_039,False,0.0
ALGO,Claude,W6,CC_041,OTHER_ERROR,"Count: 5
Coins: [43, 43, 43, 11, 1]","Count: 14
Coins: [20, 20, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","Count:52; Coins:[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",ALGO_CLONE_004,False,0.0
ALGO,Claude,W6,CC_043,OTHER_ERROR,"Count: 6
Coins: [47, 47, 7, 1, 1, 1]","Count: 4
Coins: [54, 21, 6, 1]","Count:3; Coins:[7, 21, 54]",ALGO_CLONE_003,False,0.0
ALGO,Claude,W6,SP_021,OTHER_ERROR,"Path: 0 -> 3 -> 4 -> 8, Cost: 12","Path: 0 -> 6 -> 5 -> 2 -> 8, Cost: 10",0 -> 6 -> 5 -> 2 -> 8 -> 4,ALGO_CLONE_005,False,0.0
ALGO,Claude,W6,SP_024,OTHER_ERROR,"Path: 0 -> 2 -> 3 -> 7, Cost: 5","Path: 0 -> 7, Cost: 9",1 -> 0 -> 7,ALGO_CLONE_006,False,0.0
ALGO,Claude,W6,SP_026,OTHER_ERROR,"Path: 0 -> 2 -> 3 -> 8, Cost: 5","Path: 0 -> 5 -> 3 -> 6 -> 8, Cost: 8",0 -> 5 -> 3 -> 7,ALGO_CLONE_006,False,0.0
ALGO,Claude,W6,SP_028,OTHER_ERROR,"Path: 0 -> 2 -> 1 -> 7, Cost: 3","Path: 0 -> 3 -> 5 -> 6 -> 7, Cost: 9",2 -> 0 -> 3 -> 5 -> 6 -> 7,ALGO_CLONE_007,False,0.0
ALGO,Claude,W6,SP_029,OTHER_ERROR,"Path: 0 -> 2 -> 1 -> 7, Cost: 3","Path: 0 -> 5 -> 7, Cost: 3",0 -> 5 -> 7 -> 4 -> 6,ALGO_CLONE_007,False,0.0
ALGO,Claude,W6,SP_030,OTHER_ERROR,"Path: 0 -> 2 -> 1 -> 7, Cost: 3","Path: 0 -> 3 -> 2 -> 4 -> 7, Cost: 7",6 -> 0 -> 5,ALGO_CLONE_007,False,0.0
ALGO,Claude,W6,SP_031,OTHER_ERROR,"Path: 0 -> 1 -> 3 -> 8, Cost: 22","Path: 0 -> 7 -> 3 -> 8, Cost: 8",4 -> 1 -> 8 -> 2,SINGLETON_SP_031,False,0.0
ALGO,Claude,W6,SP_035,OTHER_ERROR,"Path: 0 -> 1 -> 4 -> 6, Cost: 19","Path: 0 -> 1 -> 2 -> 6, Cost: 11",0 -> 1 -> 2 -> 6 -> 5,SINGLETON_SP_035,False,0.0
ALGO,Claude,W6,SP_036,PARTIAL_INTRUSION,"Path: 0 -> 1 -> 3 -> 4 -> 6 -> 7, Cost: 12","Path: 0 -> 3 -> 7, Cost: 6",0 -> 3 -> 7 -> 6 -> 5,ALGO_CLONE_005,False,0.0
ALGO,Claude,W6,SP_038,OTHER_ERROR,"Path: 0 -> 3 -> 4 -> 8, Cost: 12","Path: 0 -> 5 -> 3 -> 1 -> 8, Cost: 9",7 -> 6 -> 4,ALGO_CLONE_005,False,0.0
ALGO,Claude,W6,SP_039,OTHER_ERROR,"Path: 0 -> 3 -> 4 -> 8, Cost: 12","Path: 0 -> 3 -> 5 -> 7 -> 8, Cost: 8",4 -> 3 -> 5 -> 7 -> 8,ALGO_CLONE_005,False,0.0
ALGO,Claude,W6,SP_040,OTHER_ERROR,"Path: 0 -> 3 -> 4 -> 7, Cost: 12","Path: 0 -> 4 -> 5 -> 7, Cost: 13",1 -> 6 -> 7,ALGO_CLONE_005,False,0.0
ALGO,Claude,W6,SP_042,OTHER_ERROR,"Path: 0 -> 2 -> 3 -> 8, Cost: 5","Path: 0 -> 7 -> 8, Cost: 5",0 -> 7 -> 8 -> 5,ALGO_CLONE_006,False,0.0
ALGO,Claude,W6,SP_044,PARTIAL_INTRUSION,"Path: 0 -> 2 -> 3 -> 6, Cost: 5","Path: 0 -> 1 -> 3 -> 4 -> 6, Cost: 8",0 -> 1 -> 3 -> 4 -> 6 -> 2,ALGO_CLONE_006,False,0.0
ALGO,Claude,W6,SP_045,OTHER_ERROR,"Path: 0 -> 2 -> 1 -> 6, Cost: 3","Path: 0 -> 4 -> 2 -> 6, Cost: 10",0 -> 4 -> 1 -> 5,ALGO_CLONE_007,False,0.0
ALGO,Claude,W6,SP_047,OTHER_ERROR,"Path: 0 -> 2 -> 1 -> 6, Cost: 3","Path: 0 -> 6, Cost: 7",4 -> 5 -> 2 -> 1 -> 6,ALGO_CLONE_007,False,0.0
ALGO,Claude,W6,SP_048,OTHER_ERROR,"Path: 0 -> 2 -> 1 -> 7, Cost: 3","Path: 0 -> 3 -> 6 -> 7, Cost: 8",5 -> 0 -> 3 -> 6 -> 7 -> 1,ALGO_CLONE_007,False,0.0
ALGO,Claude,W6,SP_050,OTHER_ERROR,"Path: 0 -> 3 -> 4 -> 5 -> 7, Cost: 11","Path: 0 -> 6 -> 5 -> 7, Cost: 7",4 -> 1 -> 0 -> 6 -> 5 -> 7 -> 2,ALGO_CLONE_011,False,0.0
ALGO,Claude,W6,SP_052,OTHER_ERROR,"Path: 0 -> 1 -> 2 -> 5 -> 6 -> 8, Cost: 11","Path: 0 -> 3 -> 5 -> 2 -> 8, Cost: 9",0 -> 6,ALGO_CLONE_011,False,0.0
ALGO,Claude,W6,SP_055,PARTIAL_INTRUSION,"Path: 0 -> 2 -> 3 -> 5 -> 6, Cost: 17","Path: 0 -> 2 -> 3 -> 6, Cost: 5",0 -> 2 -> 3 -> 6 -> 5,SINGLETON_SP_055,False,0.0
ALGO,Claude,W6,SP_056,OTHER_ERROR,"Path: 0 -> 1 -> 3 -> 6 -> 7, Cost: 21","Path: 0 -> 4 -> 2 -> 5 -> 6 -> 7, Cost: 13",1 -> 4 -> 2 -> 5 -> 6 -> 7,ALGO_CLONE_009,False,0.0
ALGO,Claude,W6,SP_061,OTHER_ERROR,"Path: 0 -> 1 -> 2 -> 5 -> 7, Cost: 16","Path: 0 -> 3 -> 5 -> 4 -> 6 -> 7, Cost: 15",0 -> 3 -> 5 -> 4 -> 6 -> 7 -> 2,SINGLETON_SP_061,False,0.0
ALGO,Claude,W6,SP_062,OTHER_ERROR,"Path: 0 -> 3 -> 4 -> 6, Cost: 12","Path: 0 -> 2 -> 1 -> 5 -> 6, Cost: 9",1 -> 5 -> 6 -> 4,ALGO_CLONE_005,False,0.0
ALGO,Claude,W6,SP_064,PARTIAL_INTRUSION,"Path: 0 -> 3 -> 4 -> 6, Cost: 12","Path: 0 -> 1 -> 6, Cost: 3",0 -> 1 -> 6 -> 3,ALGO_CLONE_005,False,0.0
ALGO,Claude,W6,SP_065,OTHER_ERROR,"Path: 0 -> 3 -> 4 -> 6, Cost: 12","Path: 0 -> 2 -> 6, Cost: 5",0 -> 2 -> 4,ALGO_CLONE_005,False,0.0
ALGO,Claude,W6,SP_066,OTHER_ERROR,"Path: 0 -> 2 -> 3 -> 6, Cost: 5","Path: 0 -> 3 -> 1 -> 6, Cost: 8",0 -> 3 -> 1 -> 6 -> 5,ALGO_CLONE_006,False,0.0
ALGO,Claude,W6,SP_069,PARTIAL_INTRUSION,"Path: 0 -> 2 -> 3 -> 7, Cost: 5","Path: 0 -> 2 -> 7, Cost: 4",0 -> 2 -> 7 -> 4,ALGO_CLONE_006,False,0.0
ALGO,Claude,W6,SP_071,OTHER_ERROR,"Path: 0 -> 2 -> 1 -> 8, Cost: 3","Path: 0 -> 1 -> 8, Cost: 5",7 -> 6 -> 0 -> 1 -> 8,ALGO_CLONE_007,False,0.0
ALGO,Claude,W6,SP_073,OTHER_ERROR,"Path: 0 -> 2 -> 1 -> 7, Cost: 3","Path: 0 -> 5 -> 4 -> 3 -> 6 -> 7, Cost: 12",1 -> 5 -> 4,ALGO_CLONE_007,False,0.0
ALGO,Gemini,W6,CC_031,OTHER_ERROR,"Count: 5
Coins: [10, 10, 10, 10, 2]","Count: 4
Coins: [30, 18, 18, 1]","Count:4; Coins:[1, 18, 24, 24]",ALGO_CLONE_004,False,0.0
ALGO,Gemini,W6,CC_032,OTHER_ERROR,"Count: 4
Coins: [25, 25, 25, 2]","Count: 6
Coins: [37, 34, 34, 9, 9, 5]","Count:4; Coins:[20, 34, 37, 37]",SINGLETON_CC_032,False,0.0
ALGO,Gemini,W6,CC_035,OTHER_ERROR,"Count: 8
Coins: [10, 10, 10, 10, 10, 10, 10, 1]","Count: 8
Coins: [39, 39, 32, 32, 1, 1, 1, 1]","Count:6; Coins:[8, 8, 8, 39, 39, 39]",ALGO_CLONE_002,False,0.0
ALGO,Gemini,W6,CC_037,OTHER_ERROR,"Count: 11
Coins: [50, 10, 10, 10, 1, 1, 1, 1, 1, 1, 1]","Count: 10
Coins: [110, 1, 1, 1, 1, 1, 1, 1, 1, 1]","Count:2; Coins:[1, 110]",SINGLETON_CC_037,False,0.0
ALGO,Gemini,W6,CC_038,OTHER_ERROR,"Count: 6
Coins: [10, 10, 1, 1, 1, 1]","Count: 6
Coins: [43, 10, 10, 1, 1, 1]","Count:3; Coins:[10, 10, 43]",ALGO_CLONE_003,False,0.0
ALGO,Gemini,W6,CC_039,OTHER_ERROR,"Count: 4
Coins: [53, 53, 1, 1]","Count: 11
Coins: [65, 45, 1, 1, 1, 1, 1, 1, 1, 1, 1]","Count:3; Coins:[9, 45, 65]",SINGLETON_CC_039,False,0.0
ALGO,Gemini,W6,CC_040,OTHER_ERROR,"Count: 2
Coins: [19, 11]","Count: 7
Coins: [43, 1, 1, 1, 1, 1, 1]","Count:2; Coins:[1, 48]",ALGO_CLONE_001,False,0.0
ALGO,Gemini,W6,CC_041,OTHER_ERROR,"Count: 5
Coins: [43, 43, 43, 11, 1]","Count: 14
Coins: [20, 20, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","Count:3; Coins:[54, 54, 54]",ALGO_CLONE_004,False,0.0
ALGO,Gemini,W6,CC_042,OTHER_ERROR,"Count: 10
Coins: [13, 13, 1, 1, 1, 1, 1, 1, 1, 1]","Count: 29
Coins: [42, 42, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","Count:3; Coins:[33, 39, 39]",SINGLETON_CC_042,False,0.0
ALGO,Gemini,W6,CC_044,OTHER_ERROR,"Count: 9
Coins: [29, 29, 19, 1, 1, 1, 1, 1, 1]","Count: 8
Coins: [28, 28, 1, 1, 1, 1, 1, 1]","Count:3; Coins:[6, 28, 28]",SINGLETON_CC_044,False,0.0
ALGO,Gemini,W6,CC_045,OTHER_ERROR,"Count: 8
Coins: [29, 29, 1, 1, 1, 1, 1, 1]","Count: 5
Coins: [39, 1, 1, 1, 1]","Count:3; Coins:[1, 1, 41]",ALGO_CLONE_002,False,0.0
ALGO,Gemini,W6,SP_021,OTHER_ERROR,"Path: 0 -> 3 -> 4 -> 8, Cost: 12","Path: 0 -> 6 -> 5 -> 2 -> 8, Cost: 10",7 -> 0 -> 6 -> 5 -> 2 -> 8 -> 4,ALGO_CLONE_005,False,0.0
ALGO,Gemini,W6,SP_023,OTHER_ERROR,"Path: 0 -> 2 -> 3 -> 5, Cost: 5","Path: 0 -> 1 -> 5, Cost: 7",0 -> 1 -> 5 -> 0,ALGO_CLONE_006,False,0.0
ALGO,Gemini,W6,SP_024,PARTIAL_INTRUSION,"Path: 0 -> 2 -> 3 -> 7, Cost: 5","Path: 0 -> 7, Cost: 9",0 -> 3 -> 2 -> 4 -> 7,ALGO_CLONE_006,False,0.0
ALGO,Gemini,W6,SP_026,OTHER_ERROR,"Path: 0 -> 2 -> 3 -> 8, Cost: 5","Path: 0 -> 5 -> 3 -> 6 -> 8, Cost: 8",0 -> 5 -> 3 -> 6 -> 8 -> 7,ALGO_CLONE_006,False,0.0
ALGO,Gemini,W6,SP_027,OTHER_ERROR,"Path: 0 -> 2 -> 1 -> 6, Cost: 3","Path: 0 -> 5 -> 6, Cost: 3",3 -> 1 -> 0 -> 5 -> 6,ALGO_CLONE_007,False,0.0
ALGO,Gemini,W6,SP_029,OTHER_ERROR,"Path: 0 -> 2 -> 1 -> 7, Cost: 3","Path: 0 -> 5 -> 7, Cost: 3",0 -> 5 -> 7 -> 4 -> 6,ALGO_CLONE_007,False,0.0
ALGO,Gemini,W6,SP_030,OTHER_ERROR,"Path: 0 -> 2 -> 1 -> 7, Cost: 3","Path: 0 -> 3 -> 2 -> 4 -> 7, Cost: 7",6 -> 7 -> 0 -> 3 -> 2 -> 4 -> 5,ALGO_CLONE_007,False,0.0
ALGO,Gemini,W6,SP_031,OTHER_ERROR,"Path: 0 -> 1 -> 3 -> 8, Cost: 22","Path: 0 -> 7 -> 3 -> 8, Cost: 8",4 -> 1 -> 8 -> 2 -> 7 -> 3,SINGLETON_SP_031,False,0.0
ALGO,Gemini,W6,SP_035,OTHER_ERROR,"Path: 0 -> 1 -> 4 -> 6, Cost: 19","Path: 0 -> 1 -> 2 -> 6, Cost: 11",0 -> 1 -> 2 -> 6 -> 5,SINGLETON_SP_035,False,0.0
ALGO,Gemini,W6,SP_036,PARTIAL_INTRUSION,"Path: 0 -> 1 -> 3 -> 4 -> 6 -> 7, Cost: 12","Path: 0 -> 3 -> 7, Cost: 6",0 -> 3 -> 7 -> 6 -> 5,ALGO_CLONE_005,False,0.0
ALGO,Gemini,W6,SP_038,OTHER_ERROR,"Path: 0 -> 3 -> 4 -> 8, Cost: 12","Path: 0 -> 5 -> 3 -> 1 -> 8, Cost: 9",7 -> 6 -> 0,ALGO_CLONE_005,False,0.0
ALGO,Gemini,W6,SP_039,PARTIAL_INTRUSION,"Path: 0 -> 3 -> 4 -> 8, Cost: 12","Path: 0 -> 3 -> 5 -> 7 -> 8, Cost: 8",4 -> 3 -> 5 -> 7 -> 8 -> 0,ALGO_CLONE_005,False,0.0
