family,problem_id,model,contam,var_canonical,var_w3,vri_gap,cci_effective,match_first,impl_post_correct,retrieval_votes,computation_votes,votes_total,tri_score,tri_v2_confidence,tri_v2_label,legacy_label,p1_rename_fragile,p1_w3_keep,p1_multi_variant,p1_vri_high,p2_cci_comp,p2_cci_retr,p2_match_first,p2_crit_step,p2_impl_recovery,p2_impl_fail,p3_contam_high,p3_contam_low,p3_depth_high
ALGO,WIS_013,GPT-4o,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,True,0.0,3.0,3.0,3.0,1.0,computation,mixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
ALGO,WIS_013,o4-mini,0.0,1.0,0.0,1.0,,,True,2.0,2.0,4.0,0.0,0.0,mixed,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
ALGO,WIS_014,Claude,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,True,2.0,3.0,5.0,1.0,0.2,weak_computation,mixed,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
ALGO,WIS_014,Gemini,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,True,0.0,3.0,3.0,3.0,1.0,computation,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
ALGO,WIS_014,Llama,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,True,0.0,4.0,4.0,4.0,1.0,computation,mixed,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
ALGO,WIS_014,GPT-4o,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,True,0.0,3.0,3.0,3.0,1.0,computation,mixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
ALGO,WIS_014,o4-mini,0.0,1.0,0.0,1.0,,,True,2.0,2.0,4.0,0.0,0.0,mixed,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
ALGO,WIS_015,Claude,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,True,0.0,3.0,3.0,3.0,1.0,computation,mixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
ALGO,WIS_015,Gemini,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,True,0.0,4.0,4.0,4.0,1.0,computation,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
ALGO,WIS_015,Llama,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,True,0.0,4.0,4.0,4.0,1.0,computation,mixed,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
ALGO,WIS_015,GPT-4o,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,True,0.0,3.0,3.0,3.0,1.0,computation,mixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
ALGO,WIS_015,o4-mini,0.0,1.0,0.0,1.0,,,True,2.0,2.0,4.0,0.0,0.0,mixed,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
ALGO,WIS_016,Claude,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,True,2.0,3.0,5.0,1.0,0.2,weak_computation,ambiguous,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
ALGO,WIS_016,Gemini,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,True,0.0,4.0,4.0,4.0,1.0,computation,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
ALGO,WIS_016,Llama,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,2.0,3.0,1.0,0.3333333333333333,weak_computation,mixed,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
ALGO,WIS_016,GPT-4o,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,True,0.0,3.0,3.0,3.0,1.0,computation,ambiguous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
ALGO,WIS_016,o4-mini,0.0,1.0,0.0,1.0,,,True,2.0,2.0,4.0,0.0,0.0,mixed,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
ALGO,WIS_017,Claude,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,True,0.0,3.0,3.0,3.0,1.0,computation,ambiguous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
ALGO,WIS_017,Gemini,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,True,0.0,3.0,3.0,3.0,1.0,computation,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
ALGO,WIS_017,Llama,0.0,0.0,1.0,-1.0,0.0,0.0,True,1.0,2.0,3.0,1.0,0.3333333333333333,weak_computation,mixed,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
ALGO,WIS_017,GPT-4o,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,True,2.0,3.0,5.0,1.0,0.2,weak_computation,ambiguous,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
ALGO,WIS_017,o4-mini,0.0,1.0,0.0,1.0,,,True,2.0,2.0,4.0,0.0,0.0,mixed,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
ALGO,WIS_018,Claude,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,True,0.0,4.0,4.0,4.0,1.0,computation,ambiguous,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
ALGO,WIS_018,Gemini,0.0,1.0,0.0,1.0,0.6666666666666666,0.0,True,2.0,4.0,6.0,2.0,0.3333333333333333,computation,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
ALGO,WIS_018,Llama,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,True,2.0,2.0,4.0,0.0,0.0,mixed,mixed,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
ALGO,WIS_018,GPT-4o,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,True,2.0,3.0,5.0,1.0,0.2,weak_computation,ambiguous,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
ALGO,WIS_018,o4-mini,0.0,1.0,0.0,1.0,,,True,2.0,2.0,4.0,0.0,0.0,mixed,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
ALGO,WIS_019,Claude,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,True,0.0,3.0,3.0,3.0,1.0,computation,mixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
ALGO,WIS_019,Gemini,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,True,0.0,3.0,3.0,3.0,1.0,computation,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
ALGO,WIS_019,Llama,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,True,0.0,4.0,4.0,4.0,1.0,computation,mixed,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
ALGO,WIS_019,GPT-4o,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,True,2.0,3.0,5.0,1.0,0.2,weak_computation,ambiguous,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
ALGO,WIS_019,o4-mini,0.0,1.0,0.0,1.0,,,True,2.0,2.0,4.0,0.0,0.0,mixed,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
ALGO,WIS_020,Claude,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,True,0.0,4.0,4.0,4.0,1.0,computation,mixed,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
ALGO,WIS_020,Gemini,0.0,1.0,0.0,1.0,0.6666666666666666,0.0,True,2.0,4.0,6.0,2.0,0.3333333333333333,computation,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
ALGO,WIS_020,Llama,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,2.0,3.0,1.0,0.3333333333333333,weak_computation,mixed,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
ALGO,WIS_020,GPT-4o,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,True,2.0,3.0,5.0,1.0,0.2,weak_computation,ambiguous,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
ALGO,WIS_020,o4-mini,0.0,1.0,0.0,1.0,,,True,2.0,2.0,4.0,0.0,0.0,mixed,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
ALGO,WIS_021,Claude,0.0,0.0,0.0,0.0,,,,0.0,1.0,1.0,1.0,1.0,insufficient,ambiguous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ALGO,WIS_021,Gemini,0.0,0.0,0.0,0.0,,,,0.0,1.0,1.0,1.0,1.0,insufficient,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ALGO,WIS_021,Llama,0.0,0.0,0.0,0.0,,,,0.0,1.0,1.0,1.0,1.0,insufficient,ambiguous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ALGO,WIS_021,GPT-4o,0.0,0.0,0.0,0.0,,,,0.0,1.0,1.0,1.0,1.0,insufficient,ambiguous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ALGO,WIS_021,o4-mini,0.0,1.0,0.0,1.0,,,,2.0,1.0,3.0,-1.0,0.3333333333333333,weak_retrieval,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ALGO,WIS_022,Claude,0.0,0.0,0.0,0.0,,,,0.0,1.0,1.0,1.0,1.0,insufficient,ambiguous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ALGO,WIS_022,Gemini,0.0,0.0,0.0,0.0,,,,0.0,1.0,1.0,1.0,1.0,insufficient,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ALGO,WIS_022,Llama,0.0,0.0,0.0,0.0,,,,0.0,1.0,1.0,1.0,1.0,insufficient,ambiguous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ALGO,WIS_022,GPT-4o,0.0,0.0,0.0,0.0,,,,0.0,1.0,1.0,1.0,1.0,insufficient,ambiguous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ALGO,WIS_022,o4-mini,0.0,1.0,0.0,1.0,,,,2.0,1.0,3.0,-1.0,0.3333333333333333,weak_retrieval,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ALGO,WIS_023,Claude,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,True,0.0,3.0,3.0,3.0,1.0,computation,ambiguous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
ALGO,WIS_023,Gemini,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,True,2.0,3.0,5.0,1.0,0.2,weak_computation,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
ALGO,WIS_023,Llama,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,False,1.0,2.0,3.0,1.0,0.3333333333333333,weak_computation,mixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
ALGO,WIS_023,GPT-4o,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,True,0.0,2.0,2.0,2.0,1.0,computation,mixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
ALGO,WIS_023,o4-mini,0.0,1.0,0.0,1.0,,,True,2.0,2.0,4.0,0.0,0.0,mixed,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
ALGO,WIS_024,Claude,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,True,2.0,3.0,5.0,1.0,0.2,weak_computation,mixed,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
ALGO,WIS_024,Gemini,0.0,1.0,0.0,1.0,0.6666666666666666,0.0,True,2.0,4.0,6.0,2.0,0.3333333333333333,computation,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
ALGO,WIS_024,Llama,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,True,0.0,3.0,3.0,3.0,1.0,computation,mixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
ALGO,WIS_024,GPT-4o,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,True,0.0,3.0,3.0,3.0,1.0,computation,mixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
ALGO,WIS_024,o4-mini,0.0,1.0,0.0,1.0,,,True,2.0,2.0,4.0,0.0,0.0,mixed,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
ALGO,WIS_025,Claude,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,True,2.0,3.0,5.0,1.0,0.2,weak_computation,mixed,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
ALGO,WIS_025,Gemini,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,True,2.0,3.0,5.0,1.0,0.2,weak_computation,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
ALGO,WIS_025,Llama,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,True,0.0,4.0,4.0,4.0,1.0,computation,mixed,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
ALGO,WIS_025,GPT-4o,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,True,0.0,3.0,3.0,3.0,1.0,computation,mixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
ALGO,WIS_025,o4-mini,0.0,1.0,0.0,1.0,,,True,2.0,2.0,4.0,0.0,0.0,mixed,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
ALGO,WIS_026,Claude,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,True,2.0,3.0,5.0,1.0,0.2,weak_computation,mixed,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
ALGO,WIS_026,Gemini,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,False,1.0,2.0,3.0,1.0,0.3333333333333333,weak_computation,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
ALGO,WIS_026,Llama,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,True,0.0,4.0,4.0,4.0,1.0,computation,mixed,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
ALGO,WIS_026,GPT-4o,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,True,0.0,3.0,3.0,3.0,1.0,computation,mixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
ALGO,WIS_026,o4-mini,0.0,1.0,0.0,1.0,,,True,2.0,2.0,4.0,0.0,0.0,mixed,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
ALGO,WIS_027,Claude,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,False,1.0,2.0,3.0,1.0,0.3333333333333333,weak_computation,mixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
ALGO,WIS_027,Gemini,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,False,3.0,2.0,5.0,-1.0,0.2,weak_retrieval,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
ALGO,WIS_027,Llama,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,2.0,3.0,1.0,0.3333333333333333,weak_computation,mixed,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
ALGO,WIS_027,GPT-4o,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,True,2.0,3.0,5.0,1.0,0.2,weak_computation,mixed,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
ALGO,WIS_027,o4-mini,0.0,1.0,0.0,1.0,,,True,2.0,2.0,4.0,0.0,0.0,mixed,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
ALGO,WIS_028,Claude,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,True,2.0,3.0,5.0,1.0,0.2,weak_computation,ambiguous,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
ALGO,WIS_028,Gemini,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,True,0.0,3.0,3.0,3.0,1.0,computation,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
ALGO,WIS_028,Llama,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,False,1.0,3.0,4.0,2.0,0.5,computation,mixed,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
ALGO,WIS_028,GPT-4o,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,True,2.0,3.0,5.0,1.0,0.2,weak_computation,mixed,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
ALGO,WIS_028,o4-mini,0.0,1.0,0.0,1.0,,,True,2.0,2.0,4.0,0.0,0.0,mixed,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
ALGO,WIS_029,Claude,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,True,0.0,3.0,3.0,3.0,1.0,computation,mixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
ALGO,WIS_029,Gemini,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,True,0.0,4.0,4.0,4.0,1.0,computation,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
ALGO,WIS_029,Llama,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,True,0.0,2.0,2.0,2.0,1.0,computation,mixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
ALGO,WIS_029,GPT-4o,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,True,0.0,3.0,3.0,3.0,1.0,computation,mixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
ALGO,WIS_029,o4-mini,0.0,1.0,0.0,1.0,,,True,2.0,2.0,4.0,0.0,0.0,mixed,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
ALGO,WIS_030,Claude,0.0,0.0,0.0,0.0,,,,0.0,1.0,1.0,1.0,1.0,insufficient,ambiguous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ALGO,WIS_030,Gemini,0.0,0.0,0.0,0.0,,,,0.0,1.0,1.0,1.0,1.0,insufficient,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ALGO,WIS_030,Llama,0.0,0.0,0.0,0.0,,,,0.0,1.0,1.0,1.0,1.0,insufficient,ambiguous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ALGO,WIS_030,GPT-4o,0.0,0.0,0.0,0.0,,,,0.0,1.0,1.0,1.0,1.0,insufficient,ambiguous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ALGO,WIS_030,o4-mini,0.0,1.0,0.0,1.0,,,,2.0,1.0,3.0,-1.0,0.3333333333333333,weak_retrieval,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ALGO,WIS_031,Claude,0.0,0.0,0.0,0.0,,,,0.0,1.0,1.0,1.0,1.0,insufficient,ambiguous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ALGO,WIS_031,Gemini,0.0,0.0,0.0,0.0,,,,0.0,1.0,1.0,1.0,1.0,insufficient,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ALGO,WIS_031,Llama,0.0,0.0,0.0,0.0,,,,0.0,1.0,1.0,1.0,1.0,insufficient,ambiguous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ALGO,WIS_031,GPT-4o,0.0,0.0,0.0,0.0,,,,0.0,1.0,1.0,1.0,1.0,insufficient,ambiguous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ALGO,WIS_031,o4-mini,0.0,1.0,0.0,1.0,,,,2.0,1.0,3.0,-1.0,0.3333333333333333,weak_retrieval,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ALGO,WIS_032,Claude,0.0,0.0,0.0,0.0,,,,0.0,1.0,1.0,1.0,1.0,insufficient,ambiguous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ALGO,WIS_032,Gemini,0.0,0.0,0.0,0.0,,,,0.0,1.0,1.0,1.0,1.0,insufficient,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ALGO,WIS_032,Llama,0.0,0.0,0.0,0.0,,,,0.0,1.0,1.0,1.0,1.0,insufficient,ambiguous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ALGO,WIS_032,GPT-4o,0.0,0.0,0.0,0.0,,,,0.0,1.0,1.0,1.0,1.0,insufficient,ambiguous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ALGO,WIS_032,o4-mini,0.0,1.0,0.0,1.0,,,,2.0,1.0,3.0,-1.0,0.3333333333333333,weak_retrieval,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BW,BW_001,Claude,0.0658,0.0,0.0,0.0,,,,0.0,1.0,1.0,1.0,1.0,insufficient,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BW,BW_001,Gemini,0.0658,0.0,0.0,0.0,,,,0.0,1.0,1.0,1.0,1.0,insufficient,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BW,BW_001,Llama,0.0658,0.0,0.0,0.0,,,,0.0,1.0,1.0,1.0,1.0,insufficient,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BW,BW_001,mock,0.0658,0.0,0.0,0.0,,,,0.0,1.0,1.0,1.0,1.0,insufficient,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BW,BW_001,GPT-4o,0.0658,0.0,0.0,0.0,,,,0.0,1.0,1.0,1.0,1.0,insufficient,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BW,BW_001,o4-mini,0.0658,1.0,0.0,1.0,,,,2.0,1.0,3.0,-1.0,0.3333333333333333,weak_retrieval,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BW,BW_001,deepseek/deepseek-r1-distill-llama-70b,0.0658,1.0,0.0,1.0,,,,2.0,1.0,3.0,-1.0,0.3333333333333333,weak_retrieval,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BW,BW_001_W6,Llama,,,,,,,,0.0,0.0,0.0,0.0,0.0,insufficient,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BW,BW_001_W6,GPT-4o,,,,,,,,0.0,0.0,0.0,0.0,0.0,insufficient,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BW,BW_002,Claude,0.0714,0.0,0.0,0.0,,,,0.0,1.0,1.0,1.0,1.0,insufficient,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BW,BW_002,Gemini,0.0714,1.0,1.0,0.0,,,,0.0,3.0,3.0,3.0,1.0,computation,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BW,BW_002,Llama,0.0714,0.0,0.0,0.0,,,,0.0,1.0,1.0,1.0,1.0,insufficient,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BW,BW_002,GPT-4o,0.0714,0.0,0.0,0.0,,,,0.0,1.0,1.0,1.0,1.0,insufficient,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BW,BW_002,o4-mini,0.0714,1.0,1.0,0.0,,,,0.0,3.0,3.0,3.0,1.0,computation,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BW,BW_002,deepseek/deepseek-r1-distill-llama-70b,0.0714,1.0,0.0,1.0,,,,2.0,1.0,3.0,-1.0,0.3333333333333333,weak_retrieval,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BW,BW_010,Claude,0.0862,0.0,0.0,0.0,,,,0.0,1.0,1.0,1.0,1.0,insufficient,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
