problem_id,variant_type,model,raw_response,behavioral_correct,correct_answer,problem_family,contamination_pole,difficulty,old_verified,rescored_correct,verify_method,rescore_reason,verdict_changed
BW_155,W5,openai/o4-mini,"1. unstack i f  
2. put-down i  
3. unstack f e  
4. put-down f  
5. unstack e j  
6. put-down e  
7. unstack j h  
8. put-down j",True,"unstack i f
put-down i
unstack f e
put-down f
unstack e j
put-down e
unstack j h
put-down j",planning_suite,high,easy,True,True,state_machine,correct,False
BW_155,W6,openai/o4-mini,"1. pick-up f  
2. stack f c  
3. pick-up d  
4. stack d f  
5. pick-up e  
6. stack e d  
7. pick-up b  
8. stack b e  
9. pick-up a  
10. stack a b",True,"pick-up f
stack f c
pick-up d
stack d f
pick-up e
stack e d
pick-up b
stack b e
pick-up a
stack a b",planning_suite,high,easy,True,True,state_machine,correct,False
BW_155,canonical,openai/o4-mini,"1. pick-up j  
2. stack j h  
3. pick-up e  
4. stack e j  
5. pick-up f  
6. stack f e  
7. pick-up i  
8. stack i f",True,"pick-up j
stack j h
pick-up e
stack e j
pick-up f
stack f e
pick-up i
stack i f",planning_suite,high,easy,True,True,state_machine,correct,False
BW_172,W1,openai/o4-mini,"1. pick-up f  
2. stack f k  
3. pick-up h  
4. stack h f  
5. pick-up j  
6. stack j h  
7. pick-up a  
8. stack a j  
9. pick-up b  
10. stack b a  
11. pick-up d  
12. stack d b  
13. pick-up e  
14. stack e d  
15. pick-up g  
16. stack g e  
17. pick-up l  
18. stack l g  
19. pick-up i  
20. stack i l",True,"pick-up f
stack f k
pick-up h
stack h f
pick-up j
stack j h
pick-up a
stack a j
pick-up b
stack b a
pick-up d
stack d b
pick-up e
stack e d
pick-up g
stack g e
pick-up l
stack l g
pick-up i
stack i l",planning_suite,high,hard,True,True,state_machine,correct,False
BW_172,W2,openai/o4-mini,"1. pick-up f  
2. stack f k  
3. pick-up h  
4. stack h f  
5. pick-up j  
6. stack j h  
7. pick-up a  
8. stack a j  
9. pick-up b  
10. stack b a  
11. pick-up d  
12. stack d b  
13. pick-up e  
14. stack e d  
15. pick-up g  
16. stack g e  
17. pick-up l  
18. stack l g  
19. pick-up i  
20. stack i l",True,"pick-up f
stack f k
pick-up h
stack h f
pick-up j
stack j h
pick-up a
stack a j
pick-up b
stack b a
pick-up d
stack d b
pick-up e
stack e d
pick-up g
stack g e
pick-up l
stack l g
pick-up i
stack i l",planning_suite,high,hard,True,True,state_machine,correct,False
BW_172,W3,openai/o4-mini,"1. select Ivan  
2. place Ivan under Laura  
3. select Laura  
4. place Laura under Gary  
5. select Gary  
6. place Gary under Ethan  
7. select Ethan  
8. place Ethan under Dana  
9. select Dana  
10. place Dana under Ben  
11. select Ben  
12. place Ben under Amy  
13. select Amy  
14. place Amy under Jake  
15. select Jake  
16. place Jake under Helen  
17. select Helen  
18. place Helen under Felix  
19. select Felix  
20. place Felix under Karen",False,"select Felix
place Felix under Karen
select Helen
place Helen under Felix
select Jake
place Jake under Helen
select Amy
place Amy under Jake
select Ben
place Ben under Amy
select Dana
place Dana under Ben
select Ethan
place Ethan under Dana
select Gary
place Gary under Ethan
select Laura
place Laura under Gary
select Ivan
place Ivan under Laura",planning_suite,high,hard,False,False,state_machine,incorrect,False
BW_172,W4,openai/o4-mini,"1. pick-up f  
2. stack f k  
3. pick-up h  
4. stack h f  
5. pick-up j  
6. stack j h  
7. pick-up a  
8. stack a j  
9. pick-up b  
10. stack b a  
11. pick-up d  
12. stack d b  
13. pick-up e  
14. stack e d  
15. pick-up g  
16. stack g e  
17. pick-up l  
18. stack l g  
19. pick-up i  
20. stack i l",True,"pick-up f
stack f k
pick-up h
stack h f
pick-up j
stack j h
pick-up a
stack a j
pick-up b
stack b a
pick-up d
stack d b
pick-up e
stack e d
pick-up g
stack g e
pick-up l
stack l g
pick-up i
stack i l",planning_suite,high,hard,True,True,state_machine,correct,False
BW_172,W5,openai/o4-mini,"1. unstack i l  
2. put-down i  
3. unstack l g  
4. put-down l  
5. unstack g e  
6. put-down g  
7. unstack e d  
8. put-down e  
9. unstack d b  
10. put-down d  
11. unstack b a  
12. put-down b  
13. unstack a j  
14. put-down a  
15. unstack j h  
16. put-down j  
17. unstack h f  
18. put-down h  
19. unstack f k  
20. put-down f",True,"unstack i l
put-down i
unstack l g
put-down l
unstack g e
put-down g
unstack e d
put-down e
unstack d b
put-down d
unstack b a
put-down b
unstack a j
put-down a
unstack j h
put-down j
unstack h f
put-down h
unstack f k
put-down f",planning_suite,high,hard,True,True,state_machine,correct,False
BW_172,W6,openai/o4-mini,"1 pick-up a  
2 stack a k  
3 pick-up l  
4 stack l a  
5 pick-up b  
6 stack b l  
7 pick-up g  
8 stack g b  
9 pick-up j  
10 stack j g  
11 pick-up h  
12 stack h j  
13 pick-up i  
14 stack i h  
15 pick-up c  
16 stack c i  
17 pick-up d  
18 stack d c  
19 pick-up f  
20 stack f d  
21 pick-up e  
22 stack e f",True,"pick-up a
stack a k
pick-up l
stack l a
pick-up b
stack b l
pick-up g
stack g b
pick-up j
stack j g
pick-up h
stack h j
pick-up i
stack i h
pick-up c
stack c i
pick-up d
stack d c
pick-up f
stack f d
pick-up e
stack e f",planning_suite,high,hard,True,True,state_machine,correct,False
BW_172,canonical,openai/o4-mini,"1. pick-up f  
2. stack f k  
3. pick-up h  
4. stack h f  
5. pick-up j  
6. stack j h  
7. pick-up a  
8. stack a j  
9. pick-up b  
10. stack b a  
11. pick-up d  
12. stack d b  
13. pick-up e  
14. stack e d  
15. pick-up g  
16. stack g e  
17. pick-up l  
18. stack l g  
19. pick-up i  
20. stack i l",True,"pick-up f
stack f k
pick-up h
stack h f
pick-up j
stack j h
pick-up a
stack a j
pick-up b
stack b a
pick-up d
stack d b
pick-up e
stack e d
pick-up g
stack g e
pick-up l
stack l g
pick-up i
stack i l",planning_suite,high,hard,True,True,state_machine,correct,False
BW_203,W1,openai/o4-mini,"1. pick-up j
2. stack j h
3. pick-up f
4. stack f j
5. pick-up k
6. stack k f",True,"pick-up j
 stack j h
 pick-up f
 stack f j
 pick-up k
 stack k f",planning_suite,high,easy,True,True,state_machine,correct,False
BW_203,W2,openai/o4-mini,"1. pick-up j
2. stack j h
3. pick-up f
4. stack f j
5. pick-up k
6. stack k f",True,"pick-up j
 stack j h
 pick-up f
 stack f j
 pick-up k
 stack k f",planning_suite,high,easy,True,True,state_machine,correct,False
BW_203,W3,openai/o4-mini,"1. select Jake
2. place Jake under Henry
3. select Frank
4. place Frank under Jake
5. select Kevin
6. place Kevin under Frank",True,"select Kevin
place Kevin under Frank
select Frank
place Frank under Jake
select Jake
place Jake under Henry",planning_suite,high,easy,False,True,state_machine,correct,True
BW_203,W4,openai/o4-mini,"1. pick-up j  
2. stack j h  
3. pick-up f  
4. stack f j  
5. pick-up k  
6. stack k f",True,"pick-up j
 stack j h
 pick-up f
 stack f j
 pick-up k
 stack k f",planning_suite,high,easy,True,True,state_machine,correct,False
BW_203,W5,openai/o4-mini,"1. unstack k f  
2. put-down k  
3. unstack f j  
4. put-down f  
5. unstack j h  
6. put-down j",True,"unstack k f
put-down k
unstack f j
put-down f
unstack j h
put-down j",planning_suite,high,easy,True,True,state_machine,correct,False
BW_203,W6,openai/o4-mini,"1. pick-up g  
2. stack g e  
3. pick-up d  
4. stack d g  
5. pick-up i  
6. stack i d",True,"pick-up g
 stack g e
 pick-up d
 stack d g
 pick-up i
 stack i d",planning_suite,high,easy,True,True,state_machine,correct,False
BW_203,canonical,openai/o4-mini,"1. pick-up j  
2. stack j h  
3. pick-up f  
4. stack f j  
5. pick-up k  
6. stack k f",True,"pick-up j
 stack j h
 pick-up f
 stack f j
 pick-up k
 stack k f",planning_suite,high,easy,True,True,state_machine,correct,False
BW_227,W1,openai/o4-mini,"1 pick-up k  
2 stack k a  
3 pick-up c  
4 stack c k  
5 pick-up j  
6 stack j c  
7 pick-up i  
8 stack i j  
9 pick-up d  
10 stack d i  
11 pick-up g  
12 stack g d  
13 pick-up l  
14 stack l g  
15 pick-up f  
16 stack f l",True,"pick-up k
stack k a
pick-up c
stack c k
pick-up j
stack j c
pick-up i
stack i j
pick-up d
stack d i
pick-up g
stack g d
pick-up l
stack l g
pick-up f
stack f l",planning_suite,high,hard,True,True,state_machine,correct,False
BW_227,W2,openai/o4-mini,"1. pick-up k  
2. stack k a  
3. pick-up c  
4. stack c k  
5. pick-up j  
6. stack j c  
7. pick-up i  
8. stack i j  
9. pick-up d  
10. stack d i  
11. pick-up g  
12. stack g d  
13. pick-up l  
14. stack l g  
15. pick-up f  
16. stack f l",True,"pick-up k
stack k a
pick-up c
stack c k
pick-up j
stack j c
pick-up i
stack i j
pick-up d
stack d i
pick-up g
stack g d
pick-up l
stack l g
pick-up f
stack f l",planning_suite,high,hard,True,True,state_machine,correct,False
BW_227,W3,openai/o4-mini,,False,"select Kevin
place Kevin under Amy
select Clara
place Clara under Kevin
select Jack
place Jack under Clara
select Ian
place Ian under Jack
select Derek
place Derek under Ian
select George
place George under Derek
select Laura
place Laura under George
select Felix
place Felix under Laura",planning_suite,high,hard,False,False,state_machine,incorrect,False
BW_227,W4,openai/o4-mini,"1. pick-up k  
2. stack k a  
3. pick-up c  
4. stack c k  
5. pick-up j  
6. stack j c  
7. pick-up i  
8. stack i j  
9. pick-up d  
10. stack d i  
11. pick-up g  
12. stack g d  
13. pick-up l  
14. stack l g  
15. pick-up f  
16. stack f l",True,"pick-up k
stack k a
pick-up c
stack c k
pick-up j
stack j c
pick-up i
stack i j
pick-up d
stack d i
pick-up g
stack g d
pick-up l
stack l g
pick-up f
stack f l",planning_suite,high,hard,True,True,state_machine,correct,False
BW_227,W5,openai/o4-mini,"1. unstack f l  
2. put-down f  
3. unstack l g  
4. put-down l  
5. unstack g d  
6. put-down g  
7. unstack d i  
8. put-down d  
9. unstack i j  
10. put-down i  
11. unstack j c  
12. put-down j  
13. unstack c k  
14. put-down c  
15. unstack k a  
16. put-down k",True,"unstack f l
put-down f
unstack l g
put-down l
unstack g d
put-down g
unstack d i
put-down d
unstack i j
put-down i
unstack j c
put-down j
unstack c k
put-down c
unstack k a
put-down k",planning_suite,high,hard,True,True,state_machine,correct,False
BW_227,W6,openai/o4-mini,"1 pick-up j  
2 stack j f  
3 pick-up a  
4 stack a j  
5 pick-up d  
6 stack d a  
7 pick-up i  
8 stack i d  
9 pick-up b  
10 stack b i  
11 pick-up h  
12 stack h b  
13 pick-up c  
14 stack c h  
15 pick-up g  
16 stack g c  
17 pick-up e  
18 stack e g",True,"pick-up j
stack j f
pick-up a
stack a j
pick-up d
stack d a
pick-up i
stack i d
pick-up b
stack b i
pick-up h
stack h b
pick-up c
stack c h
pick-up g
stack g c
pick-up e
stack e g",planning_suite,high,hard,True,True,state_machine,correct,False
BW_227,canonical,openai/o4-mini,"1. pick-up k  
2. stack k a  
3. pick-up c  
4. stack c k  
5. pick-up j  
6. stack j c  
7. pick-up i  
8. stack i j  
9. pick-up d  
10. stack d i  
11. pick-up g  
12. stack g d  
13. pick-up l  
14. stack l g  
15. pick-up f  
16. stack f l",True,"pick-up k
stack k a
pick-up c
stack c k
pick-up j
stack j c
pick-up i
stack i j
pick-up d
stack d i
pick-up g
stack g d
pick-up l
stack l g
pick-up f
stack f l",planning_suite,high,hard,True,True,state_machine,correct,False
BW_282,W1,openai/o4-mini,"1. pick-up i  
2. stack i b  
3. pick-up c  
4. stack c i  
5. pick-up h  
6. stack h c  
7. pick-up g  
8. stack g h",True,"pick-up i
 stack i b
 pick-up c
 stack c i
 pick-up h
 stack h c
 pick-up g
 stack g h",planning_suite,high,medium,True,True,state_machine,correct,False
BW_282,W2,openai/o4-mini,"1. pick-up i  
2. stack i b  
3. pick-up c  
4. stack c i  
5. pick-up h  
6. stack h c  
7. pick-up g  
8. stack g h",True,"pick-up i
 stack i b
 pick-up c
 stack c i
 pick-up h
 stack h c
 pick-up g
 stack g h",planning_suite,high,medium,True,True,state_machine,correct,False
BW_282,W3,openai/o4-mini,"1. select Grace  
2. place Grace under Henry  
3. select Henry  
4. place Henry under Carol  
5. select Carol  
6. place Carol under Ivan  
7. select Ivan  
8. place Ivan under Bob",False,"select Grace
place Grace under Henry
select Henry
place Henry under Carol
select Carol
place Carol under Ivan
select Ivan
place Ivan under Bob",planning_suite,high,medium,True,False,state_machine,incorrect,True
BW_282,W4,openai/o4-mini,"1. pick-up i  
2. stack i b  
3. pick-up c  
4. stack c i  
5. pick-up h  
6. stack h c  
7. pick-up g  
8. stack g h",True,"pick-up i
 stack i b
 pick-up c
 stack c i
 pick-up h
 stack h c
 pick-up g
 stack g h",planning_suite,high,medium,True,True,state_machine,correct,False
BW_282,W5,openai/o4-mini,"1. unstack g h  
2. put-down g  
3. unstack h c  
4. put-down h  
5. unstack c i  
6. put-down c  
7. unstack i b  
8. put-down i",True,"unstack g h
put-down g
unstack h c
put-down h
unstack c i
put-down c
unstack i b
put-down i",planning_suite,high,medium,True,True,state_machine,correct,False
BW_282,W6,openai/o4-mini,"1. pick-up m  
2. stack m f  
3. pick-up j  
4. stack j m  
5. pick-up l  
6. stack l j  
7. pick-up k  
8. stack k l",True,"pick-up m
 stack m f
 pick-up j
 stack j m
 pick-up l
 stack l j
 pick-up k
 stack k l",planning_suite,high,medium,True,True,state_machine,correct,False
BW_282,canonical,openai/o4-mini,"1. pick-up i  
2. stack i b  
3. pick-up c  
4. stack c i  
5. pick-up h  
6. stack h c  
7. pick-up g  
8. stack g h",True,"pick-up i
 stack i b
 pick-up c
 stack c i
 pick-up h
 stack h c
 pick-up g
 stack g h",planning_suite,high,medium,True,True,state_machine,correct,False
BW_310,W1,openai/o4-mini,"1 pick-up b
2 stack b d
3 pick-up f
4 stack f b
5 pick-up a
6 stack a f
7 pick-up j
8 stack j a
9 pick-up g
10 stack g j",True,"pick-up b
 stack b d
 pick-up f
 stack f b
 pick-up a
 stack a f
 pick-up j
 stack j a
 pick-up g
 stack g j",planning_suite,high,medium,True,True,state_machine,correct,False
BW_310,W2,openai/o4-mini,"1. pick-up b  
2. stack b d  
3. pick-up f  
4. stack f b  
5. pick-up a  
6. stack a f  
7. pick-up j  
8. stack j a  
9. pick-up g  
10. stack g j",True,"pick-up b
 stack b d
 pick-up f
 stack f b
 pick-up a
 stack a f
 pick-up j
 stack j a
 pick-up g
 stack g j",planning_suite,high,medium,True,True,state_machine,correct,False
BW_310,W3,openai/o4-mini,"1. select Bob  
2. place Bob under Diana  
3. release Bob  
4. select Frank  
5. place Frank under Bob  
6. release Frank  
7. select Alice  
8. place Alice under Frank  
9. release Alice  
10. select Jake  
11. place Jake under Alice  
12. release Jake  
13. select Grace  
14. place Grace under Jake  
15. release Grace",False,"select Grace
place Grace under Jake
select Jake
place Jake under Alice
select Alice
place Alice under Frank
select Frank
place Frank under Bob
select Bob
place Bob under Diana",planning_suite,high,medium,False,False,state_machine,incorrect,False
BW_310,W4,openai/o4-mini,"1. pick-up b  
2. stack b d  
3. pick-up f  
4. stack f b  
5. pick-up a  
6. stack a f  
7. pick-up j  
8. stack j a  
9. pick-up g  
10. stack g j",True,"pick-up b
 stack b d
 pick-up f
 stack f b
 pick-up a
 stack a f
 pick-up j
 stack j a
 pick-up g
 stack g j",planning_suite,high,medium,True,True,state_machine,correct,False
BW_310,W5,openai/o4-mini,"1. unstack g j  
2. put-down g  
3. unstack j a  
4. put-down j  
5. unstack a f  
6. put-down a  
7. unstack f b  
8. put-down f  
9. unstack b d  
10. put-down b",True,"unstack g j
put-down g
unstack j a
put-down j
unstack a f
put-down a
unstack f b
put-down f
unstack b d
put-down b",planning_suite,high,medium,True,True,state_machine,correct,False
BW_310,W6,openai/o4-mini,"1. pick-up h  
2. stack h i  
3. pick-up k  
4. stack k h  
5. pick-up c  
6. stack c k  
7. pick-up m  
8. stack m c  
9. pick-up l  
10. stack l m",True,"pick-up h
 stack h i
 pick-up k
 stack k h
 pick-up c
 stack c k
 pick-up m
 stack m c
 pick-up l
 stack l m",planning_suite,high,medium,True,True,state_machine,correct,False
BW_310,canonical,openai/o4-mini,"1. pick-up b
2. stack b d
3. pick-up f
4. stack f b
5. pick-up a
6. stack a f
7. pick-up j
8. stack j a
9. pick-up g
10. stack g j",True,"pick-up b
 stack b d
 pick-up f
 stack f b
 pick-up a
 stack a f
 pick-up j
 stack j a
 pick-up g
 stack g j",planning_suite,high,medium,True,True,state_machine,correct,False
BW_331,W1,openai/o4-mini,"1. pick-up j  
2. stack j l  
3. pick-up h  
4. stack h j",True,"pick-up j
 stack j l
 pick-up h
 stack h j",planning_suite,high,easy,True,True,state_machine,correct,False
BW_331,W2,openai/o4-mini,"1. pick-up j  
2. stack j l  
3. pick-up h  
4. stack h j",True,"pick-up j
 stack j l
 pick-up h
 stack h j",planning_suite,high,easy,True,True,state_machine,correct,False
BW_331,W3,openai/o4-mini,"1. select Henry  
2. place Henry under Jake  
3. release Henry  
4. select Jake  
5. place Jake under Lisa  
6. release Jake",False,"select Henry
place Henry under Jake
select Jake
place Jake under Lisa",planning_suite,high,easy,False,False,state_machine,incorrect,False
BW_331,W4,openai/o4-mini,"1. pick-up j  
2. stack j l  
3. pick-up h  
4. stack h j",True,"pick-up j
 stack j l
 pick-up h
 stack h j",planning_suite,high,easy,True,True,state_machine,correct,False
BW_331,W5,openai/o4-mini,"1. unstack h j  
2. put-down h  
3. unstack j l  
4. put-down j",True,"unstack h j
put-down h
unstack j l
put-down j",planning_suite,high,easy,True,True,state_machine,correct,False
BW_331,W6,openai/o4-mini,"1. pick-up e  
2. stack e f  
3. pick-up d  
4. stack d e",True,"pick-up e
 stack e f
 pick-up d
 stack d e",planning_suite,high,easy,True,True,state_machine,correct,False
BW_331,canonical,openai/o4-mini,"1. pick-up j  
2. stack j l  
3. pick-up h  
4. stack h j",True,"pick-up j
 stack j l
 pick-up h
 stack h j",planning_suite,high,easy,True,True,state_machine,correct,False
BW_350,W1,openai/o4-mini,"1. pick-up l  
2. stack l d  
3. pick-up b  
4. stack b l  
5. pick-up g  
6. stack g b  
7. pick-up a  
8. stack a g  
9. pick-up k  
10. stack k a  
11. pick-up j  
12. stack j k  
13. pick-up i  
14. stack i j  
15. pick-up e  
16. stack e i  
17. pick-up f  
18. stack f e",True,"pick-up l
 stack l d
 pick-up b
 stack b l
 pick-up g
 stack g b
 pick-up a
 stack a g
 pick-up k
 stack k a
 pick-up j
 stack j k
 pick-up i
 stack i j
 pick-up e
 stack e i
 pick-up f
 stack f e",planning_suite,high,hard,True,True,state_machine,correct,False
