bank,problem_id,variant,problem_family,problem_subtype,char_len_canonical,char_len_variant,char_similarity,n_tokens_canonical,n_tokens_variant,token_jaccard,text_identical_to_canonical,answer_identical_to_canonical,answer_expected,near_duplicate_vs_canonical,near_duplicate_w6_peer,near_dup_jaccard_floor,transform_status
BW,BW_514,W3,planning_suite,blocksworld,691,794,0.4835,154,154,0.6484,False,False,identical,False,,0.85,answer_mismatch
BW,BW_514,W4,planning_suite,blocksworld,691,883,0.0254,154,128,0.0881,False,True,identical,False,,0.85,transformed
BW,BW_514,W5,planning_suite,blocksworld,691,818,0.7833,154,183,0.9114,False,False,different,False,,0.85,transformed
BW,BW_514,W6,planning_suite,blocksworld,691,708,0.7648,154,158,0.8434,False,False,different,False,BW_001,0.85,near_duplicate
BW,BW_515,W1,planning_suite,blocksworld,691,958,0.0352,154,183,0.3077,False,True,identical,False,,0.85,transformed
BW,BW_515,W2,planning_suite,blocksworld,691,639,0.4887,154,157,0.5632,False,True,identical,False,,0.85,transformed
BW,BW_515,W3,planning_suite,blocksworld,691,779,0.6027,154,154,0.6484,False,False,identical,False,,0.85,answer_mismatch
BW,BW_515,W4,planning_suite,blocksworld,691,883,0.0254,154,128,0.0881,False,True,identical,False,,0.85,transformed
BW,BW_515,W5,planning_suite,blocksworld,691,818,0.6733,154,183,0.9114,False,False,different,False,,0.85,transformed
BW,BW_515,W6,planning_suite,blocksworld,691,708,0.7563,154,158,0.8313,False,False,different,False,BW_001,0.85,near_duplicate
BW,BW_E_001,W1,planning_suite,blocksworld,691,971,0.0325,154,176,0.2826,False,True,identical,False,,0.85,transformed
BW,BW_E_001,W2,planning_suite,blocksworld,691,639,0.4887,154,157,0.5632,False,True,identical,False,,0.85,transformed
BW,BW_E_001,W3,planning_suite,blocksworld,691,766,0.6067,154,154,0.6484,False,False,identical,False,,0.85,answer_mismatch
BW,BW_E_001,W4,planning_suite,blocksworld,691,883,0.0254,154,128,0.0881,False,True,identical,False,,0.85,transformed
BW,BW_E_001,W5,planning_suite,blocksworld,691,708,0.8377,154,158,0.8434,False,False,different,False,,0.85,transformed
BW,BW_E_001,W6,planning_suite,blocksworld,691,708,0.8377,154,158,0.8434,False,False,different,False,BW_001,0.85,near_duplicate
BW,BW_E_002,W1,planning_suite,blocksworld,639,828,0.0545,140,153,0.3279,False,True,identical,False,,0.85,transformed
BW,BW_E_002,W2,planning_suite,blocksworld,639,579,0.5337,140,133,0.5904,False,True,identical,False,,0.85,transformed
BW,BW_E_002,W3,planning_suite,blocksworld,639,697,0.6632,140,140,0.7143,False,False,identical,False,,0.85,answer_mismatch
BW,BW_E_002,W4,planning_suite,blocksworld,639,821,0.0274,140,120,0.08,False,True,identical,False,,0.85,transformed
BW,BW_E_002,W5,planning_suite,blocksworld,639,656,0.8124,140,144,0.8354,False,False,different,False,,0.85,transformed
BW,BW_E_002,W6,planning_suite,blocksworld,639,656,0.8124,140,144,0.8354,False,False,different,False,BW_001,0.85,near_duplicate
BW,BW_E_003,W1,planning_suite,blocksworld,665,875,0.0468,147,161,0.3077,False,True,identical,False,,0.85,transformed
BW,BW_E_003,W2,planning_suite,blocksworld,665,609,0.5102,147,145,0.5882,False,True,identical,False,,0.85,transformed
BW,BW_E_003,W3,planning_suite,blocksworld,665,714,0.6599,147,147,0.6818,False,False,identical,False,,0.85,answer_mismatch
BW,BW_E_003,W4,planning_suite,blocksworld,665,852,0.0264,147,124,0.0839,False,True,identical,False,,0.85,transformed
BW,BW_E_003,W5,planning_suite,blocksworld,665,682,0.781,147,151,0.8293,False,False,different,False,,0.85,transformed
BW,BW_E_003,W6,planning_suite,blocksworld,665,682,0.781,147,151,0.8293,False,False,different,False,BW_001,0.85,near_duplicate
BW,BW_E_004,W1,planning_suite,blocksworld,743,1053,0.0423,168,201,0.3381,False,True,identical,False,,0.85,transformed
BW,BW_E_004,W2,planning_suite,blocksworld,743,699,0.4508,168,181,0.5778,False,True,identical,False,,0.85,transformed
BW,BW_E_004,W3,planning_suite,blocksworld,743,882,0.4418,168,168,0.596,False,False,identical,False,,0.85,answer_mismatch
BW,BW_E_004,W4,planning_suite,blocksworld,743,945,0.0237,168,136,0.0947,False,True,identical,False,,0.85,transformed
BW,BW_E_004,W5,planning_suite,blocksworld,743,760,0.7784,168,172,0.8391,False,False,different,False,,0.85,transformed
BW,BW_E_004,W6,planning_suite,blocksworld,743,760,0.7784,168,172,0.8391,False,False,different,False,BW_001,0.85,near_duplicate
BW,BW_E_005,W1,planning_suite,blocksworld,665,850,0.2574,147,176,0.5,False,True,identical,False,,0.85,transformed
BW,BW_E_005,W2,planning_suite,blocksworld,665,609,0.5102,147,145,0.5698,False,True,identical,False,,0.85,transformed
BW,BW_E_005,W3,planning_suite,blocksworld,665,717,0.6614,147,147,0.6818,False,False,identical,False,,0.85,answer_mismatch
BW,BW_E_005,W4,planning_suite,blocksworld,665,852,0.0264,147,124,0.0839,False,True,identical,False,,0.85,transformed
BW,BW_E_005,W5,planning_suite,blocksworld,665,682,0.781,147,151,0.875,False,False,different,False,,0.85,transformed
BW,BW_E_005,W6,planning_suite,blocksworld,665,682,0.781,147,151,0.8861,False,False,different,True,BW_001,0.85,near_duplicate
BW,MBW_496,W1,planning_suite,mystery_blocksworld,663,757,0.069,139,150,0.4679,False,True,identical,False,,0.85,transformed
BW,MBW_496,W2,planning_suite,mystery_blocksworld,663,830,0.3925,139,188,0.4494,False,True,identical,False,,0.85,transformed
BW,MBW_496,W3,planning_suite,mystery_blocksworld,663,798,0.0438,139,139,0.52,False,False,identical,False,,0.85,answer_mismatch
BW,MBW_496,W4,planning_suite,mystery_blocksworld,663,606,0.0095,139,107,0.3628,False,True,identical,False,,0.85,transformed
BW,MBW_496,W5,planning_suite,mystery_blocksworld,663,663,1.0,139,139,1.0,True,False,different,False,,0.85,identical_to_canonical
BW,MBW_496,W6,planning_suite,mystery_blocksworld,663,812,0.1085,139,186,0.4595,False,False,different,False,BW_001,0.85,near_duplicate
BW,MBW_497,W1,planning_suite,mystery_blocksworld,663,918,0.0455,139,191,0.4685,False,True,identical,False,,0.85,transformed
BW,MBW_497,W2,planning_suite,mystery_blocksworld,663,830,0.3938,139,188,0.4444,False,True,identical,False,,0.85,transformed
BW,MBW_497,W3,planning_suite,mystery_blocksworld,663,787,0.4428,139,139,0.5098,False,False,identical,False,,0.85,answer_mismatch
BW,MBW_497,W4,planning_suite,mystery_blocksworld,663,606,0.0095,139,107,0.3684,False,True,identical,False,,0.85,transformed
BW,MBW_497,W5,planning_suite,mystery_blocksworld,663,663,1.0,139,139,1.0,True,False,different,False,,0.85,identical_to_canonical
BW,MBW_497,W6,planning_suite,mystery_blocksworld,663,812,0.1085,139,186,0.4298,False,False,different,False,BW_001,0.85,near_duplicate
BW,MBW_498,W1,planning_suite,mystery_blocksworld,693,797,0.0564,147,167,0.5398,False,True,identical,False,,0.85,transformed
BW,MBW_498,W2,planning_suite,mystery_blocksworld,693,914,0.3771,147,212,0.4516,False,True,identical,False,,0.85,transformed
BW,MBW_498,W3,planning_suite,mystery_blocksworld,693,877,0.1745,147,147,0.4815,False,False,identical,False,,0.85,answer_mismatch
BW,MBW_498,W4,planning_suite,mystery_blocksworld,693,636,0.009,147,115,0.3846,False,True,identical,False,,0.85,transformed
BW,MBW_498,W5,planning_suite,mystery_blocksworld,693,693,1.0,147,147,1.0,True,False,different,False,,0.85,identical_to_canonical
BW,MBW_498,W6,planning_suite,mystery_blocksworld,693,864,0.2595,147,200,0.4956,False,False,different,False,BW_001,0.85,near_duplicate
BW,MBW_499,W1,planning_suite,mystery_blocksworld,633,763,0.0587,131,150,0.4312,False,True,identical,False,,0.85,transformed
BW,MBW_499,W2,planning_suite,mystery_blocksworld,633,746,0.422,131,164,0.4471,False,True,identical,False,,0.85,transformed
BW,MBW_499,W3,planning_suite,mystery_blocksworld,633,748,0.0434,131,131,0.5652,False,False,identical,False,,0.85,answer_mismatch
BW,MBW_499,W4,planning_suite,mystery_blocksworld,633,576,0.0099,131,99,0.3394,False,True,identical,False,,0.85,transformed
BW,MBW_499,W5,planning_suite,mystery_blocksworld,633,633,1.0,131,131,1.0,True,False,different,False,,0.85,identical_to_canonical
BW,MBW_499,W6,planning_suite,mystery_blocksworld,633,760,0.1149,131,172,0.4037,False,False,different,False,BW_001,0.85,near_duplicate
BW,MBW_500,W1,planning_suite,mystery_blocksworld,663,667,0.0782,139,131,0.4808,False,True,identical,False,,0.85,transformed
BW,MBW_500,W2,planning_suite,mystery_blocksworld,663,830,0.3938,139,188,0.4444,False,True,identical,False,,0.85,transformed
BW,MBW_500,W3,planning_suite,mystery_blocksworld,663,1023,0.0368,139,139,0.5098,False,False,identical,False,,0.85,answer_mismatch
BW,MBW_500,W4,planning_suite,mystery_blocksworld,663,606,0.0095,139,107,0.3684,False,True,identical,False,,0.85,transformed
BW,MBW_500,W5,planning_suite,mystery_blocksworld,663,663,1.0,139,139,1.0,True,False,different,False,,0.85,identical_to_canonical
BW,MBW_500,W6,planning_suite,mystery_blocksworld,663,812,0.1085,139,186,0.4554,False,False,different,False,BW_001,0.85,near_duplicate
GSM,GSM_001,W1,arithmetic_reasoning,gsm_symbolic,180,169,0.6017,36,32,0.2917,False,True,identical,False,,0.85,transformed
GSM,GSM_001,W2,arithmetic_reasoning,gsm_symbolic,180,508,0.2297,36,93,0.1098,False,True,identical,False,,0.85,transformed
GSM,GSM_001,W3,arithmetic_reasoning,gsm_symbolic,180,285,0.5247,36,50,0.2623,False,True,identical,False,,0.85,transformed
GSM,GSM_001,W4,arithmetic_reasoning,gsm_symbolic,180,212,0.2908,36,44,0.0781,False,True,identical,False,,0.85,transformed
GSM,GSM_001,W5,arithmetic_reasoning,gsm_symbolic,180,210,0.4564,36,41,0.2407,False,False,different,False,,0.85,transformed
GSM,GSM_002,W1,arithmetic_reasoning,gsm_symbolic,118,140,0.4496,25,30,0.3846,False,True,identical,False,,0.85,transformed
GSM,GSM_002,W2,arithmetic_reasoning,gsm_symbolic,118,400,0.3591,25,75,0.1765,False,True,identical,False,,0.85,transformed
GSM,GSM_002,W3,arithmetic_reasoning,gsm_symbolic,118,188,0.6601,25,35,0.3636,False,True,identical,False,,0.85,transformed
GSM,GSM_002,W4,arithmetic_reasoning,gsm_symbolic,118,156,0.4015,25,37,0.1282,False,True,identical,False,,0.85,transformed
GSM,GSM_002,W5,arithmetic_reasoning,gsm_symbolic,118,161,0.6237,25,32,0.4333,False,False,different,False,,0.85,transformed
GSM,GSM_003,W1,arithmetic_reasoning,gsm_symbolic,193,249,0.5656,38,45,0.2857,False,True,identical,False,,0.85,transformed
GSM,GSM_003,W2,arithmetic_reasoning,gsm_symbolic,193,169,0.3978,38,38,0.1842,False,True,identical,False,,0.85,transformed
GSM,GSM_003,W3,arithmetic_reasoning,gsm_symbolic,193,248,0.6712,38,47,0.439,False,True,identical,False,,0.85,transformed
GSM,GSM_003,W4,arithmetic_reasoning,gsm_symbolic,193,204,0.2872,38,44,0.1132,False,True,identical,False,,0.85,transformed
GSM,GSM_003,W5,arithmetic_reasoning,gsm_symbolic,193,195,0.3093,38,35,0.1915,False,False,different,False,,0.85,transformed
GSM,GSM_004,W1,arithmetic_reasoning,gsm_symbolic,146,147,0.3549,32,30,0.1778,False,True,identical,False,,0.85,transformed
GSM,GSM_004,W2,arithmetic_reasoning,gsm_symbolic,146,460,0.2211,32,92,0.1,False,True,identical,False,,0.85,transformed
GSM,GSM_004,W3,arithmetic_reasoning,gsm_symbolic,146,200,0.7919,32,42,0.6389,False,True,identical,False,,0.85,transformed
GSM,GSM_004,W4,arithmetic_reasoning,gsm_symbolic,146,253,0.3709,32,58,0.1017,False,True,identical,False,,0.85,transformed
GSM,GSM_004,W5,arithmetic_reasoning,gsm_symbolic,146,184,0.4545,32,38,0.3721,False,False,different,False,,0.85,transformed
GSM,GSM_005,W1,arithmetic_reasoning,gsm_symbolic,295,316,0.3306,60,59,0.4559,False,True,identical,False,,0.85,transformed
GSM,GSM_005,W2,arithmetic_reasoning,gsm_symbolic,295,836,0.0866,60,157,0.2784,False,True,identical,False,,0.85,transformed
GSM,GSM_005,W3,arithmetic_reasoning,gsm_symbolic,295,330,0.6688,60,66,0.6269,False,True,identical,False,,0.85,transformed
GSM,GSM_005,W4,arithmetic_reasoning,gsm_symbolic,295,135,0.0465,60,46,0.0135,False,True,identical,False,,0.85,transformed
GSM,GSM_005,W5,arithmetic_reasoning,gsm_symbolic,295,302,0.4288,60,56,0.4627,False,False,different,False,,0.85,transformed
GSM,GSM_006,W1,arithmetic_reasoning,gsm_symbolic,194,240,0.5991,37,49,0.3077,False,True,identical,False,,0.85,transformed
GSM,GSM_006,W2,arithmetic_reasoning,gsm_symbolic,194,498,0.2572,37,101,0.1507,False,True,identical,False,,0.85,transformed
GSM,GSM_006,W3,arithmetic_reasoning,gsm_symbolic,194,257,0.6829,37,44,0.4894,False,True,identical,False,,0.85,transformed
GSM,GSM_006,W4,arithmetic_reasoning,gsm_symbolic,194,270,0.4052,37,58,0.1475,False,True,identical,False,,0.85,transformed
GSM,GSM_006,W5,arithmetic_reasoning,gsm_symbolic,194,224,0.6172,37,42,0.4043,False,False,different,False,,0.85,transformed
GSM,GSM_007,W1,arithmetic_reasoning,gsm_symbolic,155,238,0.6005,36,49,0.3158,False,True,identical,False,,0.85,transformed
GSM,GSM_007,W2,arithmetic_reasoning,gsm_symbolic,155,567,0.2188,36,116,0.2051,False,True,identical,False,,0.85,transformed
GSM,GSM_007,W3,arithmetic_reasoning,gsm_symbolic,155,209,0.7747,36,45,0.6667,False,True,identical,False,,0.85,transformed
GSM,GSM_007,W4,arithmetic_reasoning,gsm_symbolic,155,252,0.3784,36,57,0.127,False,True,identical,False,,0.85,transformed
GSM,GSM_007,W5,arithmetic_reasoning,gsm_symbolic,155,231,0.6684,36,48,0.48,False,False,different,False,,0.85,transformed
GSM,GSM_008,W1,arithmetic_reasoning,gsm_symbolic,123,178,0.4585,22,34,0.3429,False,True,identical,False,,0.85,transformed
GSM,GSM_008,W2,arithmetic_reasoning,gsm_symbolic,123,484,0.2735,22,87,0.1613,False,True,identical,False,,0.85,transformed
GSM,GSM_008,W3,arithmetic_reasoning,gsm_symbolic,123,202,0.56,22,39,0.4054,False,True,identical,False,,0.85,transformed
GSM,GSM_008,W4,arithmetic_reasoning,gsm_symbolic,123,280,0.4119,22,58,0.2,False,True,identical,False,,0.85,transformed
GSM,GSM_008,W5,arithmetic_reasoning,gsm_symbolic,123,180,0.6007,22,33,0.2632,False,False,different,False,,0.85,transformed
GSM,GSM_009,W1,arithmetic_reasoning,gsm_symbolic,139,181,0.6062,33,38,0.3556,False,True,identical,False,,0.85,transformed
GSM,GSM_009,W2,arithmetic_reasoning,gsm_symbolic,139,524,0.2474,33,107,0.1646,False,True,identical,False,,0.85,transformed
GSM,GSM_009,W3,arithmetic_reasoning,gsm_symbolic,139,205,0.7442,33,43,0.6053,False,True,identical,False,,0.85,transformed
GSM,GSM_009,W4,arithmetic_reasoning,gsm_symbolic,139,368,0.2998,33,84,0.2,False,True,identical,False,,0.85,transformed
GSM,GSM_009,W5,arithmetic_reasoning,gsm_symbolic,139,247,0.5026,33,51,0.383,False,False,different,False,,0.85,transformed
GSM,GSM_010,W1,arithmetic_reasoning,gsm_symbolic,575,511,0.0921,112,101,0.3953,False,True,identical,False,,0.85,transformed
GSM,GSM_010,W2,arithmetic_reasoning,gsm_symbolic,575,796,0.0788,112,146,0.2336,False,True,identical,False,,0.85,transformed
GSM,GSM_010,W3,arithmetic_reasoning,gsm_symbolic,575,609,0.2213,112,112,0.3789,False,True,identical,False,,0.85,transformed
GSM,GSM_010,W4,arithmetic_reasoning,gsm_symbolic,575,382,0.0961,112,79,0.2022,False,True,identical,False,,0.85,transformed
GSM,GSM_010,W5,arithmetic_reasoning,gsm_symbolic,575,440,0.0828,112,82,0.3494,False,False,different,False,,0.85,transformed
GSM,GSM_011,W1,arithmetic_reasoning,gsm_symbolic,299,283,0.3952,60,55,0.3966,False,True,identical,False,,0.85,transformed
GSM,GSM_011,W2,arithmetic_reasoning,gsm_symbolic,299,588,0.0767,60,121,0.1667,False,True,identical,False,,0.85,transformed
GSM,GSM_011,W3,arithmetic_reasoning,gsm_symbolic,299,371,0.6448,60,70,0.5424,False,True,identical,False,,0.85,transformed
GSM,GSM_011,W4,arithmetic_reasoning,gsm_symbolic,299,377,0.074,60,87,0.2576,False,True,identical,False,,0.85,transformed
GSM,GSM_011,W5,arithmetic_reasoning,gsm_symbolic,299,264,0.2664,60,53,0.3016,False,False,different,False,,0.85,transformed
GSM,GSM_012,W1,arithmetic_reasoning,gsm_symbolic,364,348,0.4073,65,62,0.5455,False,True,identical,False,,0.85,transformed
GSM,GSM_012,W2,arithmetic_reasoning,gsm_symbolic,364,610,0.0431,65,113,0.1837,False,True,identical,False,,0.85,transformed
GSM,GSM_012,W3,arithmetic_reasoning,gsm_symbolic,364,395,0.2714,65,70,0.5588,False,True,identical,False,,0.85,transformed
GSM,GSM_012,W4,arithmetic_reasoning,gsm_symbolic,364,278,0.0592,65,60,0.1447,False,True,identical,False,,0.85,transformed
GSM,GSM_012,W5,arithmetic_reasoning,gsm_symbolic,364,294,0.3313,65,55,0.3662,False,False,different,False,,0.85,transformed
GSM,GSM_013,W1,arithmetic_reasoning,gsm_symbolic,382,343,0.1021,72,60,0.3382,False,True,identical,False,,0.85,transformed
GSM,GSM_013,W2,arithmetic_reasoning,gsm_symbolic,382,707,0.27,72,131,0.2128,False,True,identical,False,,0.85,transformed
GSM,GSM_013,W3,arithmetic_reasoning,gsm_symbolic,382,438,0.6659,72,82,0.5,False,True,identical,False,,0.85,transformed
GSM,GSM_013,W4,arithmetic_reasoning,gsm_symbolic,382,332,0.1317,72,68,0.1918,False,True,identical,False,,0.85,transformed
GSM,GSM_013,W5,arithmetic_reasoning,gsm_symbolic,382,309,0.1013,72,59,0.2535,False,False,different,False,,0.85,transformed
GSM,GSM_014,W1,arithmetic_reasoning,gsm_symbolic,233,283,0.2287,44,52,0.381,False,True,identical,False,,0.85,transformed
GSM,GSM_014,W2,arithmetic_reasoning,gsm_symbolic,233,560,0.0832,44,105,0.1609,False,True,identical,False,,0.85,transformed
GSM,GSM_014,W3,arithmetic_reasoning,gsm_symbolic,233,292,0.7048,44,54,0.6429,False,True,identical,False,,0.85,transformed
GSM,GSM_014,W4,arithmetic_reasoning,gsm_symbolic,233,287,0.2231,44,62,0.1528,False,True,identical,False,,0.85,transformed
GSM,GSM_014,W5,arithmetic_reasoning,gsm_symbolic,233,239,0.1525,44,41,0.3448,False,False,different,False,,0.85,transformed
GSM,GSM_015,W1,arithmetic_reasoning,gsm_symbolic,426,385,0.4291,77,67,0.3611,False,True,identical,False,,0.85,transformed
GSM,GSM_015,W2,arithmetic_reasoning,gsm_symbolic,426,703,0.062,77,130,0.125,False,True,identical,False,,0.85,transformed
GSM,GSM_015,W3,arithmetic_reasoning,gsm_symbolic,426,492,0.3486,77,87,0.3902,False,True,identical,False,,0.85,transformed
GSM,GSM_015,W4,arithmetic_reasoning,gsm_symbolic,426,457,0.0589,77,89,0.119,False,True,identical,False,,0.85,transformed
GSM,GSM_015,W5,arithmetic_reasoning,gsm_symbolic,426,318,0.1801,77,59,0.3099,False,False,different,False,,0.85,transformed
GSM,GSM_016,W1,arithmetic_reasoning,gsm_p1p2,650,567,0.3533,124,98,0.4071,False,True,identical,False,,0.85,transformed
GSM,GSM_016,W2,arithmetic_reasoning,gsm_p1p2,650,667,0.2126,124,127,0.1314,False,True,identical,False,,0.85,transformed
GSM,GSM_016,W3,arithmetic_reasoning,gsm_p1p2,650,770,0.5113,124,135,0.5172,False,True,identical,False,,0.85,transformed
GSM,GSM_016,W4,arithmetic_reasoning,gsm_p1p2,650,574,0.0408,124,132,0.0667,False,True,identical,False,,0.85,transformed
GSM,GSM_016,W5,arithmetic_reasoning,gsm_p1p2,650,373,0.086,124,70,0.3269,False,False,different,False,,0.85,transformed
GSM,GSM_017,W1,arithmetic_reasoning,gsm_p1p2,401,468,0.5915,79,88,0.4079,False,True,identical,False,,0.85,transformed
GSM,GSM_017,W2,arithmetic_reasoning,gsm_p1p2,401,856,0.1718,79,161,0.2056,False,True,identical,False,,0.85,transformed
GSM,GSM_017,W3,arithmetic_reasoning,gsm_p1p2,401,471,0.6422,79,89,0.5652,False,True,identical,False,,0.85,transformed
GSM,GSM_017,W4,arithmetic_reasoning,gsm_p1p2,401,447,0.1462,79,96,0.2143,False,True,identical,False,,0.85,transformed
GSM,GSM_017,W5,arithmetic_reasoning,gsm_p1p2,401,410,0.0814,79,80,0.4507,False,False,different,False,,0.85,transformed
GSM,GSM_018,W1,arithmetic_reasoning,gsm_p1p2,311,368,0.3181,56,62,0.3684,False,True,identical,False,,0.85,transformed
GSM,GSM_018,W2,arithmetic_reasoning,gsm_p1p2,311,794,0.0977,56,146,0.2247,False,True,identical,False,,0.85,transformed
GSM,GSM_018,W3,arithmetic_reasoning,gsm_p1p2,311,394,0.2099,56,63,0.2581,False,True,identical,False,,0.85,transformed
GSM,GSM_018,W4,arithmetic_reasoning,gsm_p1p2,311,532,0.0902,56,109,0.2133,False,True,identical,False,,0.85,transformed
GSM,GSM_018,W5,arithmetic_reasoning,gsm_p1p2,311,364,0.1926,56,65,0.371,False,False,different,False,,0.85,transformed
GSM,GSM_019,W1,arithmetic_reasoning,gsm_p1p2,510,527,0.5767,91,88,0.4524,False,True,identical,False,,0.85,transformed
GSM,GSM_019,W2,arithmetic_reasoning,gsm_p1p2,510,723,0.2255,91,133,0.1818,False,True,identical,False,,0.85,transformed
GSM,GSM_019,W3,arithmetic_reasoning,gsm_p1p2,510,602,0.4622,91,108,0.5301,False,True,identical,False,,0.85,transformed
GSM,GSM_019,W4,arithmetic_reasoning,gsm_p1p2,510,511,0.0979,91,107,0.1684,False,True,identical,False,,0.85,transformed
GSM,GSM_019,W5,arithmetic_reasoning,gsm_p1p2,510,368,0.4191,91,64,0.3684,False,False,different,False,,0.85,transformed
GSM,GSM_020,W1,arithmetic_reasoning,gsm_p1p2,297,348,0.5612,59,65,0.5273,False,True,identical,False,,0.85,transformed
GSM,GSM_020,W2,arithmetic_reasoning,gsm_p1p2,297,658,0.3497,59,133,0.2824,False,True,identical,False,,0.85,transformed
GSM,GSM_020,W3,arithmetic_reasoning,gsm_p1p2,297,381,0.2448,59,73,0.3692,False,True,identical,False,,0.85,transformed
GSM,GSM_020,W4,arithmetic_reasoning,gsm_p1p2,297,365,0.0997,59,95,0.1154,False,True,identical,False,,0.85,transformed
GSM,GSM_020,W5,arithmetic_reasoning,gsm_p1p2,297,352,0.6626,59,67,0.6038,False,False,different,False,,0.85,transformed
GSM,GSM_041,W1,arithmetic_reasoning,gsm_symbolic,233,261,0.1093,46,42,0.3,False,True,identical,False,,0.85,transformed
GSM,GSM_041,W2,arithmetic_reasoning,gsm_symbolic,233,286,0.2543,46,55,0.4222,False,True,identical,False,,0.85,transformed
GSM,GSM_041,W3,arithmetic_reasoning,gsm_symbolic,233,283,0.1938,46,49,0.5227,False,True,identical,False,,0.85,transformed
GSM,GSM_041,W4,arithmetic_reasoning,gsm_symbolic,233,409,0.0685,46,82,0.7333,False,True,identical,False,,0.85,transformed
GSM,GSM_041,W6,arithmetic_reasoning,gsm_symbolic,233,236,0.2345,46,46,0.6098,False,False,different,False,,0.85,transformed
GSM,GSM_041,W5,arithmetic_reasoning,gsm_symbolic,233,273,0.664,46,53,0.7436,False,False,different,False,,0.85,transformed
GSM,GSM_042,W1,arithmetic_reasoning,gsm_symbolic,177,214,0.711,32,38,0.3721,False,True,identical,False,,0.85,transformed
GSM,GSM_042,W2,arithmetic_reasoning,gsm_symbolic,177,174,0.6781,32,31,0.4444,False,True,identical,False,,0.85,transformed
GSM,GSM_042,W3,arithmetic_reasoning,gsm_symbolic,177,199,0.617,32,33,0.5,False,True,identical,False,,0.85,transformed
GSM,GSM_042,W4,arithmetic_reasoning,gsm_symbolic,177,344,0.5336,32,67,0.6579,False,True,identical,False,,0.85,transformed
GSM,GSM_042,W6,arithmetic_reasoning,gsm_symbolic,177,206,0.8198,32,32,0.6667,False,False,different,False,,0.85,transformed
GSM,GSM_042,W5,arithmetic_reasoning,gsm_symbolic,177,177,0.6384,32,32,0.625,False,False,different,False,,0.85,transformed
GSM,GSM_043,W1,arithmetic_reasoning,gsm_symbolic,151,201,0.608,29,38,0.3158,False,True,identical,False,,0.85,transformed
GSM,GSM_043,W2,arithmetic_reasoning,gsm_symbolic,151,175,0.6626,29,33,0.3226,False,True,identical,False,,0.85,transformed
GSM,GSM_043,W3,arithmetic_reasoning,gsm_symbolic,151,184,0.5672,29,29,0.4483,False,True,identical,False,,0.85,transformed
GSM,GSM_043,W4,arithmetic_reasoning,gsm_symbolic,151,350,0.6028,29,71,0.6,False,True,identical,False,,0.85,transformed
GSM,GSM_043,W6,arithmetic_reasoning,gsm_symbolic,151,143,0.9048,29,28,0.5769,False,False,different,False,,0.85,transformed
GSM,GSM_043,W5,arithmetic_reasoning,gsm_symbolic,151,200,0.6895,29,40,0.5161,False,False,different,False,,0.85,transformed
GSM,GSM_044,W1,arithmetic_reasoning,gsm_symbolic,381,411,0.2828,73,73,0.3846,False,True,identical,False,,0.85,transformed
GSM,GSM_044,W2,arithmetic_reasoning,gsm_symbolic,381,176,0.2944,73,35,0.2462,False,True,identical,False,,0.85,transformed
GSM,GSM_044,W3,arithmetic_reasoning,gsm_symbolic,381,424,0.4621,73,75,0.4714,False,True,identical,False,,0.85,transformed
GSM,GSM_044,W4,arithmetic_reasoning,gsm_symbolic,381,676,0.1268,73,133,0.6825,False,True,identical,False,,0.85,transformed
GSM,GSM_044,W6,arithmetic_reasoning,gsm_symbolic,381,379,0.1289,73,73,0.7586,False,False,different,False,,0.85,transformed
GSM,GSM_044,W5,arithmetic_reasoning,gsm_symbolic,381,385,0.9191,73,74,0.8889,False,False,different,False,,0.85,transformed
GSM,GSM_045,W1,arithmetic_reasoning,gsm_symbolic,192,231,0.7187,32,37,0.3714,False,True,identical,False,,0.85,transformed
GSM,GSM_045,W2,arithmetic_reasoning,gsm_symbolic,192,161,0.5212,32,28,0.2121,False,True,identical,False,,0.85,transformed
GSM,GSM_045,W3,arithmetic_reasoning,gsm_symbolic,192,232,0.5472,32,36,0.5357,False,True,identical,False,,0.85,transformed
GSM,GSM_045,W4,arithmetic_reasoning,gsm_symbolic,192,274,0.5751,32,48,0.4688,False,True,identical,False,,0.85,transformed
GSM,GSM_045,W6,arithmetic_reasoning,gsm_symbolic,192,173,0.7123,32,32,0.4483,False,False,different,False,,0.85,transformed
GSM,GSM_045,W5,arithmetic_reasoning,gsm_symbolic,192,196,0.8402,32,33,0.5517,False,False,different,False,,0.85,transformed
GSM,GSM_046,W1,arithmetic_reasoning,gsm_symbolic,226,275,0.3952,42,48,0.4,False,True,identical,False,,0.85,transformed
GSM,GSM_046,W2,arithmetic_reasoning,gsm_symbolic,226,260,0.2016,42,47,0.2167,False,True,identical,False,,0.85,transformed
GSM,GSM_046,W3,arithmetic_reasoning,gsm_symbolic,226,248,0.5781,42,43,0.5957,False,True,identical,False,,0.85,transformed
GSM,GSM_046,W4,arithmetic_reasoning,gsm_symbolic,226,802,0.284,42,161,0.7115,False,True,identical,False,,0.85,transformed
GSM,GSM_046,W6,arithmetic_reasoning,gsm_symbolic,226,226,0.3009,42,42,0.8049,False,False,different,False,,0.85,transformed
GSM,GSM_046,W5,arithmetic_reasoning,gsm_symbolic,226,279,0.6535,42,51,0.7391,False,False,different,False,,0.85,transformed
GSM,GSM_047,W1,arithmetic_reasoning,gsm_symbolic,212,234,0.2511,38,38,0.3061,False,True,identical,False,,0.85,transformed
