family,model,problem_id,canonical_gold,W3_gold,W3_model_answer,match_span,intrusion
BW,GPT-4o,BW_120,"pick-up g
stack g f
pick-up j
stack j g
pick-up c
stack c j","select Grace
place Grace under Felix
select Jake
place Jake under Grace
select Clara
place Clara under Jake","1. select Clara
2. place Clara under Jake
3. select Jake
4. place Jake under Grace
5. select Grace
6. place Grace under Felix",,False
BW,GPT-4o,BW_227,"pick-up k
stack k a
pick-up c
stack c k
pick-up j
stack j c
pick-up i
stack i j
pick-up d
stack d i
pick-up g
stack g d
pick-up l
stack l g
pick-up f
stack f l","select Kevin
place Kevin under Amy
select Clara
place Clara under Kevin
select Jack
place Jack under Clara
select Ian
place Ian under Jack
select Derek
place Derek under Ian
select George
place George under Derek
select Laura
place Laura under George
select Felix
place Felix under Laura","1. select Felix
2. place Felix under Laura
3. select Laura
4. place Laura under George
5. select George
6. place George under Derek
7. select Derek
8. place Derek under Ian
9. select Ian
10. place Ian under Jack
11. select Jack
12. place Jack under Clara
13. select Clara
14. place Clara under Kevin
15. select Kevin
16. place Kevin under Amy",,False
BW,GPT-4o,BW_137,"pick-up g
stack g i
pick-up f
stack f g
pick-up c
stack c f
pick-up h
stack h c
pick-up l
stack l h
pick-up e
stack e l
pick-up j
stack j e
pick-up b
stack b j
pick-up a
stack a b
pick-up d
stack d a","select Gloria
place Gloria under Ivan
select Frank
place Frank under Gloria
select Clara
place Clara under Frank
select Harry
place Harry under Clara
select Lisa
place Lisa under Harry
select Ethan
place Ethan under Lisa
select Julia
place Julia under Ethan
select Brian
place Brian under Julia
select Aaron
place Aaron under Brian
select Dana
place Dana under Aaron","1. select Dana
2. place Dana under Aaron
3. select Aaron
4. place Aaron under Brian
5. select Brian
6. place Brian under Julia
7. select Julia
8. place Julia under Ethan
9. select Ethan
10. place Ethan under Lisa
11. select Lisa
12. place Lisa under Harry
13. select Harry
14. place Harry under Clara
15. select Clara
16. place Clara under Frank
17. select Frank
18. place Frank under Gloria
19. select Gloria
20. place Gloria under Ivan",,False
BW,GPT-4o,BW_172,"pick-up f
stack f k
pick-up h
stack h f
pick-up j
stack j h
pick-up a
stack a j
pick-up b
stack b a
pick-up d
stack d b
pick-up e
stack e d
pick-up g
stack g e
pick-up l
stack l g
pick-up i
stack i l","select Felix
place Felix under Karen
select Helen
place Helen under Felix
select Jake
place Jake under Helen
select Amy
place Amy under Jake
select Ben
place Ben under Amy
select Dana
place Dana under Ben
select Ethan
place Ethan under Dana
select Gary
place Gary under Ethan
select Laura
place Laura under Gary
select Ivan
place Ivan under Laura","1. Select Ivan
2. Select Laura
3. Place Ivan under Laura
4. Select Gary
5. Place Laura under Gary
6. Select Ethan
7. Place Gary under Ethan
8. Select Dana
9. Place Ethan under Dana
10. Select Ben
11. Place Dana under Ben
12. Select Amy
13. Place Ben under Amy
14. Select Jake
15. Place Amy under Jake
16. Select Helen
17. Place Jake under Helen
18. Select Felix
19. Place Helen under Felix
20. Select Karen
21. Place Felix under Karen",,False
BW,GPT-4o,BW_467,"pick-up f
stack f h
pick-up a
stack a f
pick-up j
stack j a
pick-up l
stack l j
pick-up i
stack i l
pick-up g
stack g i","select Felix
place Felix under Hannah
select Amy
place Amy under Felix
select Jake
place Jake under Amy
select Lisa
place Lisa under Jake
select Ian
place Ian under Lisa
select Gloria
place Gloria under Ian","1. Select Gloria
2. Place Gloria under Ian
3. Select Ian
4. Place Ian under Lisa
5. Select Lisa
6. Place Lisa under Jake
7. Select Jake
8. Place Jake under Amy
9. Select Amy
10. Place Amy under Felix
11. Select Felix
12. Place Felix under Hannah",,False
BW,GPT-4o,BW_080,"pick-up j
stack j f
pick-up e
stack e j
pick-up i
stack i e
pick-up c
stack c i
pick-up l
stack l c","select Jake
place Jake under Felix
select Ethan
place Ethan under Jake
select Ivan
place Ivan under Ethan
select Clara
place Clara under Ivan
select Laura
place Laura under Clara","1. select Laura
2. place Laura under Clara
3. select Clara
4. place Clara under Ivan
5. select Ivan
6. place Ivan under Ethan
7. select Ethan
8. place Ethan under Jake
9. select Jake
10. place Jake under Felix",,False
BW,GPT-4o,MBW_001,"attack h
overcome h l
attack b
overcome b h
attack d
overcome d b
attack g
overcome g d
attack i
overcome i g
attack f
overcome f i
attack j
overcome j f","provoke Hungary
broker Hungary Latvia
provoke Belgium
broker Belgium Hungary
provoke Denmark
broker Denmark Belgium
provoke Greece
broker Greece Denmark
provoke Iceland
broker Iceland Greece
provoke Finland
broker Finland Iceland
provoke Jordan
broker Jordan Finland","1. broker Finland Iceland
2. broker Iceland Greece
3. broker Greece Denmark
4. broker Denmark Belgium
5. broker Belgium Hungary
6. broker Hungary Latvia
7. negotiate Jordan Finland",,False
BW,GPT-4o,MBW_100,"attack l
overcome l i
attack j
overcome j l
attack b
overcome b j","provoke Uruguay
broker Uruguay Estonia
provoke Thailand
broker Thailand Uruguay
provoke Morocco
broker Morocco Thailand","1. broker Morocco Thailand
2. broker Thailand Uruguay
3. broker Uruguay Estonia",,False
BW,GPT-4o,MBW_127,"attack e
overcome e b
attack j
overcome j e
attack g
overcome g j
attack k
overcome k g","provoke Egypt
broker Egypt Brazil
provoke Japan
broker Japan Egypt
provoke Germany
broker Germany Japan
provoke Kenya
broker Kenya Germany","1. broker Kenya Germany
2. broker Germany Japan
3. broker Japan Egypt
4. broker Egypt Brazil",,False
BW,GPT-4o,MBW_185,"attack e
overcome e l
attack b
overcome b e
attack a
overcome a b
attack h
overcome h a
attack c
overcome c h
attack i
overcome i c
attack g
overcome g i
attack d
overcome d g
attack j
overcome j d","provoke Ecuador
broker Ecuador Latvia
provoke Bolivia
broker Bolivia Ecuador
provoke Austria
broker Austria Bolivia
provoke Hungary
broker Hungary Austria
provoke Chile
broker Chile Hungary
provoke India
broker India Chile
provoke Ghana
broker Ghana India
provoke Denmark
broker Denmark Ghana
provoke Jordan
broker Jordan Denmark","1. broker Jordan Denmark
2. broker Denmark Ghana
3. broker Ghana India
4. broker India Chile
5. broker Chile Hungary
6. broker Hungary Austria
7. broker Austria Bolivia
8. broker Bolivia Ecuador
9. broker Ecuador Latvia",,False
BW,GPT-4o,MBW_10,"attack b
overcome b f
attack a
overcome a b
attack e
overcome e a
attack d
overcome d e","provoke Brazil
broker Brazil France
provoke Argentina
broker Argentina Brazil
provoke Ethiopia
broker Ethiopia Argentina
provoke Denmark
broker Denmark Ethiopia
","1. appease Ethiopia
2. broker Denmark Ethiopia
3. appease Argentina
4. broker Ethiopia Argentina
5. appease Brazil
6. broker Argentina Brazil
7. appease France
8. broker Brazil France",,False
BW,GPT-4o,BW_E100,"pick-up b
stack b c","select Brian
place Brian under Clara","1. select Brian
2. place Brian under Clara",,False
BW,GPT-4o,BW_E015,"unstack c b
put-down c
pick-up a
stack a b","select Aaron
place Aaron under Brian
select Clara
place Clara under Aaron","1. select Clara
2. remove Clara from Brian
3. release Clara
4. select Brian
5. remove Brian from Clara
6. release Brian
7. select Aaron
8. place Aaron under Brian",,False
BW,GPT-4o,BW_E017,"pick-up a
stack a b
pick-up c
stack c a","remove Aaron from Brian
select Clara
place Clara under Aaron","1. Select Clara
2. Place Clara under Aaron
3. Select Aaron
4. Place Aaron under Brian",,False
BW,GPT-4o,BW_E019,"unstack a b
stack a c
pick-up b
stack b a","remove Aaron from Brian
select Aaron
place Aaron under Clara
select Brian
place Brian under Aaron","1. select Aaron
2. remove Aaron from Brian
3. place Aaron under Clara
4. select Brian
5. place Brian under Aaron",,False
BW,GPT-4o,BW_E002,"pick-up a 
stack a c 
pick-up b 
stack b a","select Aaron
place Aaron under Clara
select Brian
place Brian under Aaron","1. Select Brian
2. Place Brian under Aaron
3. Select Aaron
4. Place Aaron under Clara",,False
BW,GPT-4o,MBW_037,"attack h
 overcome h i
 attack d
 overcome d h
 attack c
 overcome c d","provoke Canada
broker Canada Denmark
provoke Denmark
broker Denmark Hungary
provoke Hungary
broker Hungary Ireland","1. broker Denmark Canada
2. broker Hungary Denmark
3. broker Ireland Hungary
4. negotiate Canada Denmark
5. negotiate Denmark Hungary
6. negotiate Hungary Ireland",,False
BW,GPT-4o,BW_331,"pick-up j
 stack j l
 pick-up h
 stack h j","select Henry
place Henry under Jake
select Jake
place Jake under Lisa","1. Select Henry
2. Select Jake
3. Place Henry under Jake
4. Release Henry
5. Select Jake
6. Select Lisa
7. Place Jake under Lisa
8. Release Jake",,False
BW,GPT-4o,BW_014,"pick-up e
 stack e g
 pick-up l
 stack l e","select Lisa
place Lisa under Eve
select Eve
place Eve under Grace","1. Select Eve
2. Select Lisa
3. Place Lisa under Eve
4. Release Lisa
5. Select Grace
6. Place Eve under Grace",,False
BW,GPT-4o,BW_002,"pick-up k
 stack k h
 pick-up i
 stack i k
 pick-up b
 stack b i
 pick-up a
 stack a b
 pick-up g
 stack g a
 pick-up j
 stack j g","select Jake
place Jake under Grace
select Grace
place Grace under Alice
select Alice
place Alice under Bob
select Bob
place Bob under Kevin
select Kevin
place Kevin under Henry
select Henry
place Henry under Ivan","1. select Jake
2. place Jake under Grace
3. release Jake
4. select Grace
5. place Grace under Alice
6. release Grace
7. select Alice
8. place Alice under Bob
9. release Alice
10. select Bob
11. place Bob under Kevin
12. release Bob
13. select Kevin
14. place Kevin under Henry
15. release Kevin
16. select Henry
17. place Henry under Ivan
18. release Henry",,False
BW,GPT-4o,BW_496,"pick-up f
stack f i
pick-up c
stack c f
pick-up d
stack d c
pick-up k
stack k d
pick-up g
stack g k
pick-up e
stack e g
pick-up a
stack a e
pick-up l
stack l a
pick-up h
stack h l
pick-up j
stack j h","recruit Frank
promote_over Frank Isabel
recruit Carol
promote_over Carol Frank
recruit David
promote_over David Carol
recruit Kevin
promote_over Kevin David
recruit Grace
promote_over Grace Kevin
recruit Emma
promote_over Emma Grace
recruit Alice
promote_over Alice Emma
recruit Laura
promote_over Laura Alice
recruit Henry
promote_over Henry Laura
recruit James
promote_over James Henry","1. recruit James
2. promote_over James Henry
3. recruit Henry
4. promote_over Henry Laura
5. recruit Laura
6. promote_over Laura Alice
7. recruit Alice
8. promote_over Alice Emma
9. recruit Emma
10. promote_over Emma Grace
11. recruit Grace
12. promote_over Grace Kevin
13. recruit Kevin
14. promote_over Kevin David
15. recruit David
16. promote_over David Carol
17. recruit Carol
18. promote_over Carol Frank
19. recruit Frank
20. promote_over Frank Isabel",,False
BW,GPT-4o,BW_497,"pick-up e
stack e c
pick-up l
stack l e","retrieve Encyclopedia
place_on Encyclopedia Cookbook
retrieve Literature
place_on Literature Encyclopedia","1. Retrieve Literature
2. Place_on Literature Encyclopedia
3. Retrieve Encyclopedia
4. Place_on Encyclopedia Cookbook",,False
BW,GPT-4o,BW_498,"pick-up a
stack a g
pick-up l
stack l a
pick-up d
stack d l
pick-up f
stack f d
pick-up b
stack b f
pick-up c
stack c b
pick-up e
stack e c
pick-up j
stack j e
pick-up k
stack k j","hire Alice
promote_above Alice Grace
hire Liam
promote_above Liam Alice
hire David
promote_above David Liam
hire Frank
promote_above Frank David
hire Bob
promote_above Bob Frank
hire Carol
promote_above Carol Bob
hire Emma
promote_above Emma Carol
hire Jack
promote_above Jack Emma
hire Kate
promote_above Kate Jack","1. hire Kate
2. promote_above Kate Jack
3. hire Jack
4. promote_above Jack Emma
5. hire Emma
6. promote_above Emma Carol
7. hire Carol
8. promote_above Carol Bob
9. hire Bob
10. promote_above Bob Frank
11. hire Frank
12. promote_above Frank David
13. hire David
14. promote_above David Liam
15. hire Liam
16. promote_above Liam Alice
17. hire Alice
18. promote_above Alice Grace",,False
BW,GPT-4o,BW_499,"pick-up e
stack e l
pick-up c
stack c e
pick-up a
stack a c
pick-up j
stack j a","recruit Emma
promote Emma Laura
recruit Carol
promote Carol Emma
recruit Alice
promote Alice Carol
recruit John
promote John Alice","1. recruit John  
2. promote John Alice  
3. recruit Alice  
4. promote Alice Carol  
5. recruit Carol  
6. promote Carol Emma  
7. recruit Emma  
8. promote Emma Laura  ",,False
BW,GPT-4o,BW_500,"pick-up b
stack b l
pick-up c
stack c b
pick-up g
stack g c
pick-up a
stack a g
pick-up d
stack d a
pick-up k
stack k d
pick-up e
stack e k","recruit Bob
promote Bob Laura
recruit Carol
promote Carol Bob
recruit George
promote George Carol
recruit Alice
promote Alice George
recruit David
promote David Alice
recruit Kevin
promote Kevin David
recruit Emily
promote Emily Kevin","1. recruit Emily  
2. promote Emily Kevin  
3. recruit Kevin  
4. promote Kevin David  
5. recruit David  
6. promote David Alice  
7. recruit Alice  
8. promote Alice George  
9. recruit George  
10. promote George Carol  
11. recruit Carol  
12. promote Carol Bob  
13. recruit Bob  
14. promote Bob Laura",,False
BW,GPT-4o,BW_501,"pick-up j
stack j d
pick-up g
stack g j
pick-up e
stack e g
pick-up a
stack a e
pick-up k
stack k a
pick-up i
stack i k
pick-up c
stack c i","recruit James
promote James David
recruit George
promote George James
recruit Emma
promote Emma George
recruit Alice
promote Alice Emma
recruit Kevin
promote Kevin Alice
recruit Isabella
promote Isabella Kevin
recruit Carol
promote Carol Isabella","1. recruit Carol  
2. promote Carol Isabella  
3. recruit Isabella  
4. promote Isabella Kevin  
5. recruit Kevin  
6. promote Kevin Alice  
7. recruit Alice  
8. promote Alice Emma  
9. recruit Emma  
10. promote Emma George  
11. recruit George  
12. promote George James  
13. recruit James  
14. promote James David  ",,False
BW,GPT-4o,BW_502,"pick-up i
stack i e
pick-up h
stack h i
pick-up d
stack d h","recruit Isabella
promote Isabella Edward
recruit Henry
promote Henry Isabella
recruit Diana
promote Diana Henry","1. recruit Diana
2. promote Diana Henry
3. recruit Henry
4. promote Henry Isabella
5. recruit Isabella
6. promote Isabella Edward",,False
BW,GPT-4o,BW_503,"pick-up i
stack i l
pick-up e
stack e i
pick-up b
stack b e
pick-up j
stack j b
pick-up k
stack k j
pick-up h
stack h k
pick-up d
stack d h
pick-up c
stack c d
pick-up a
stack a c
pick-up g
stack g a
pick-up f
stack f g","recruit Irene
promote_over Irene Larry
recruit Emma
promote_over Emma Irene
recruit Bob
promote_over Bob Emma
recruit James
promote_over James Bob
recruit Karen
promote_over Karen James
recruit Henry
promote_over Henry Karen
recruit David
promote_over David Henry
recruit Carol
promote_over Carol David
recruit Alice
promote_over Alice Carol
recruit Grace
promote_over Grace Alice
recruit Frank
promote_over Frank Grace","1. recruit Irene
2. promote_over Irene Larry
3. recruit Emma
4. promote_over Emma Irene
5. recruit Bob
6. promote_over Bob Emma
7. recruit James
8. promote_over James Bob
9. recruit Karen
10. promote_over Karen James
11. recruit Henry
12. promote_over Henry Karen
13. recruit David
14. promote_over David Henry
15. recruit Carol
16. promote_over Carol David
17. recruit Alice
18. promote_over Alice Carol
19. recruit Grace
20. promote_over Grace Alice
21. recruit Frank
22. promote_over Frank Grace",,False
BW,GPT-4o,BW_504,"pick-up l
stack l b
pick-up e
stack e l
pick-up k
stack k e
pick-up f
stack f k
pick-up h
stack h f
pick-up a
stack a h","mobilize Lima
position Lima Bravo
mobilize Echo
position Echo Lima
mobilize Kilo
position Kilo Echo
mobilize Foxtrot
position Foxtrot Kilo
mobilize Hotel
position Hotel Foxtrot
mobilize Alpha
position Alpha Hotel","1. mobilize Alpha  
2. position Alpha Hotel  
3. mobilize Hotel  
4. position Hotel Foxtrot  
5. mobilize Foxtrot  
6. position Foxtrot Kilo  
7. mobilize Kilo  
8. position Kilo Echo  
9. mobilize Echo  
10. position Echo Lima  
11. mobilize Lima  
12. position Lima Bravo",,False
